# Iterations, accuracy
0.000000000000000000e+00,6.131666898727416992e-01
5.217391304347826008e+03,6.082222461700439453e-01
1.043478260869565202e+04,6.044444441795349121e-01
1.565217391304347802e+04,6.023333668708801270e-01
2.086956521739130403e+04,6.026666760444641113e-01
2.608695652173912822e+04,6.002777814865112305e-01
3.130434782608695605e+04,6.011666655540466309e-01
3.652173913043478387e+04,6.010000109672546387e-01
4.173913043478260806e+04,6.006667017936706543e-01
4.695652173913043225e+04,6.002222299575805664e-01
5.217391304347825644e+04,6.007222533226013184e-01
5.739130434782608791e+04,5.995555520057678223e-01
6.260869565217391209e+04,6.027222275733947754e-01
6.782608695652174356e+04,6.018888950347900391e-01
7.304347826086956775e+04,6.015000343322753906e-01
7.826086956521739194e+04,6.006110906600952148e-01
8.347826086956521613e+04,6.018888950347900391e-01
8.869565217391304031e+04,6.007778048515319824e-01
9.391304347826086450e+04,6.021111011505126953e-01
9.913043478260868869e+04,6.014444231986999512e-01
1.043478260869565129e+05,6.013333201408386230e-01
1.095652173913043516e+05,6.014444231986999512e-01
1.147826086956521758e+05,6.015000343322753906e-01
1.200000000000000000e+05,6.021111011505126953e-01
