# Iterations, accuracy
0.000000000000000000e+00,7.274444699287414551e-01
1.956521739130434753e+03,7.327777743339538574e-01
3.913043478260869506e+03,7.356666922569274902e-01
5.869565217391304031e+03,7.369999885559082031e-01
7.826086956521739012e+03,7.361666560173034668e-01
9.782608695652173992e+03,7.370555400848388672e-01
1.173913043478260806e+04,7.353333234786987305e-01
1.369565217391304395e+04,7.346110939979553223e-01
1.565217391304347802e+04,7.340000271797180176e-01
1.760869565217391209e+04,7.351111173629760742e-01
1.956521739130434798e+04,7.348333597183227539e-01
2.152173913043478387e+04,7.337777614593505859e-01
2.347826086956521613e+04,7.342777848243713379e-01
2.543478260869565202e+04,7.344444394111633301e-01
2.739130434782608791e+04,7.335555553436279297e-01
2.934782608695652016e+04,7.344999909400939941e-01
3.130434782608695605e+04,7.342777848243713379e-01
3.326086956521739194e+04,7.341111302375793457e-01
3.521739130434782419e+04,7.347222566604614258e-01
3.717391304347826372e+04,7.344999909400939941e-01
3.913043478260869597e+04,7.336666584014892578e-01
4.108695652173912822e+04,7.350000143051147461e-01
4.304347826086956775e+04,7.339444756507873535e-01
4.500000000000000000e+04,7.342222332954406738e-01
