# Iterations, training_loss
0.000000000000000000e+00,9.421014226973056793e-03
5.128205128205127949e+03,1.273729722015559673e-03
1.025641025641025590e+04,8.119994890876114368e-04
1.538461538461538294e+04,3.230995207559317350e-04
2.051282051282051179e+04,2.015830250456929207e-04
2.564102564102564065e+04,2.015140926232561469e-04
3.076923076923076587e+04,2.003104164032265544e-04
3.589743589743589837e+04,2.070516493404284120e-04
4.102564102564102359e+04,2.001064713113009930e-04
4.615384615384614881e+04,2.000689710257574916e-04
5.128205128205128131e+04,2.000195381697267294e-04
5.641025641025640653e+04,2.000252716243267059e-04
6.153846153846153175e+04,2.000201202463358641e-04
6.666666666666665697e+04,2.000144741032272577e-04
7.179487179487179674e+04,2.000155363930389285e-04
7.692307692307692196e+04,2.000013773795217276e-04
8.205128205128204718e+04,2.000010863412171602e-04
8.717948717948717240e+04,2.000008971663191915e-04
9.230769230769229762e+04,2.000009553739801049e-04
9.743589743589743739e+04,2.000038512051105499e-04
1.025641025641025626e+05,2.000034291995689273e-04
1.076923076923076878e+05,2.000167733058333397e-04
1.128205128205128131e+05,2.000154199777171016e-04
1.179487179487179383e+05,2.000142703764140606e-04
1.230769230769230635e+05,2.000111271627247334e-04
1.282051282051282033e+05,2.000026870518922806e-04
1.333333333333333139e+05,2.000025269808247685e-04
1.384615384615384683e+05,2.000023960135877132e-04
1.435897435897435935e+05,2.000024687731638551e-04
1.487179487179487187e+05,2.000024542212486267e-04
1.538461538461538439e+05,2.000024251174181700e-04
1.589743589743589691e+05,2.000023378059267998e-04
1.641025641025640944e+05,2.000018575927242637e-04
1.692307692307692196e+05,2.000018575927242637e-04
1.743589743589743448e+05,2.000018139369785786e-04
1.794871794871794700e+05,2.000017557293176651e-04
1.846153846153845952e+05,2.000017848331481218e-04
1.897435897435897205e+05,2.000017411774024367e-04
1.948717948717948748e+05,2.000017411774024367e-04
2.000000000000000000e+05,2.000017120735719800e-04
