# Iterations, accuracy
0.000000000000000000e+00,8.538888692855834961e-01
5.217391304347826008e+03,8.511666655540466309e-01
1.043478260869565202e+04,8.499444723129272461e-01
1.565217391304347802e+04,8.490000367164611816e-01
2.086956521739130403e+04,8.485555648803710938e-01
2.608695652173912822e+04,8.478888869285583496e-01
3.130434782608695605e+04,8.479444384574890137e-01
3.652173913043478387e+04,8.477777838706970215e-01
4.173913043478260806e+04,8.475555777549743652e-01
4.695652173913043225e+04,8.478888869285583496e-01
5.217391304347825644e+04,8.476666808128356934e-01
5.739130434782608791e+04,8.472222089767456055e-01
6.260869565217391209e+04,8.471111059188842773e-01
6.782608695652174356e+04,8.457778096199035645e-01
7.304347826086956775e+04,8.466666936874389648e-01
7.826086956521739194e+04,8.468333482742309570e-01
8.347826086956521613e+04,8.468888998031616211e-01
8.869565217391304031e+04,8.460000157356262207e-01
9.391304347826086450e+04,8.463333249092102051e-01
9.913043478260868869e+04,8.468333482742309570e-01
1.043478260869565129e+05,8.478888869285583496e-01
1.095652173913043516e+05,8.475000262260437012e-01
1.147826086956521758e+05,8.473333716392517090e-01
1.200000000000000000e+05,8.472777605056762695e-01
