# Iterations, training_loss
0.000000000000000000e+00,2.161044627428054810e-02
1.923076923076923094e+03,9.460657835006713867e-03
3.846153846153846189e+03,4.725291393697261810e-03
5.769230769230769511e+03,2.089405199512839317e-03
7.692307692307692378e+03,1.024501165375113487e-03
9.615384615384615245e+03,7.036816678009927273e-04
1.153846153846153902e+04,4.545395786408334970e-04
1.346153846153846098e+04,4.561784735415130854e-04
1.538461538461538476e+04,4.260779824107885361e-04
1.730769230769230853e+04,4.118692304473370314e-04
1.923076923076923049e+04,4.063561791554093361e-04
2.115384615384615245e+04,3.020780859515070915e-04
2.307692307692307804e+04,3.048505168408155441e-04
2.500000000000000000e+04,3.036949201487004757e-04
2.692307692307692196e+04,3.009358188137412071e-04
2.884615384615384755e+04,3.005106409545987844e-04
3.076923076923076951e+04,3.004257159773260355e-04
3.269230769230769147e+04,3.000865981448441744e-04
3.461538461538461706e+04,3.003943420480936766e-04
3.653846153846153902e+04,3.000819706358015537e-04
3.846153846153846098e+04,3.001661098096519709e-04
4.038461538461538294e+04,3.000968426931649446e-04
4.230769230769230489e+04,3.000400611199438572e-04
4.423076923076923413e+04,3.000763244926929474e-04
4.615384615384615608e+04,3.000612778123468161e-04
4.807692307692307804e+04,3.000497526954859495e-04
5.000000000000000000e+04,3.000425640493631363e-04
5.192307692307692196e+04,3.000383439939469099e-04
5.384615384615384392e+04,3.001814475283026695e-04
5.576923076923077315e+04,3.001687291543930769e-04
5.769230769230769511e+04,3.001288860104978085e-04
5.961538461538461706e+04,3.000997530762106180e-04
6.153846153846153902e+04,3.000783035531640053e-04
6.346153846153846098e+04,3.000312717631459236e-04
6.538461538461538294e+04,3.000302240252494812e-04
6.730769230769231217e+04,3.000287688337266445e-04
6.923076923076923413e+04,3.000272263307124376e-04
7.115384615384615608e+04,3.000256838276982307e-04
7.307692307692307804e+04,3.000242286361753941e-04
7.500000000000000000e+04,3.000230644829571247e-04
