# Iterations, accuracy
0.000000000000000000e+00,6.158888936042785645e-01
7.666666666666666288e+02,6.168333292007446289e-01
1.533333333333333258e+03,6.178333163261413574e-01
2.300000000000000000e+03,6.176666617393493652e-01
3.066666666666666515e+03,6.197777986526489258e-01
3.833333333333333030e+03,6.182222366333007812e-01
4.600000000000000000e+03,6.172778010368347168e-01
5.366666666666666060e+03,6.164444684982299805e-01
6.133333333333333030e+03,6.163889169692993164e-01
6.900000000000000000e+03,6.155555844306945801e-01
7.666666666666666060e+03,6.156666874885559082e-01
8.433333333333332121e+03,6.152222156524658203e-01
9.200000000000000000e+03,6.146110892295837402e-01
9.966666666666666060e+03,6.143888831138610840e-01
1.073333333333333212e+04,6.138333678245544434e-01
1.150000000000000000e+04,6.136666536331176758e-01
1.226666666666666606e+04,6.132222414016723633e-01
1.303333333333333212e+04,6.122222542762756348e-01
1.380000000000000000e+04,6.118333339691162109e-01
1.456666666666666606e+04,6.128333210945129395e-01
1.533333333333333212e+04,6.119444370269775391e-01
1.610000000000000000e+04,6.110555529594421387e-01
1.686666666666666424e+04,6.111666560173034668e-01
1.763333333333333212e+04,6.108888983726501465e-01
1.840000000000000000e+04,6.112222075462341309e-01
1.916666666666666424e+04,6.113333106040954590e-01
1.993333333333333212e+04,6.108333468437194824e-01
2.070000000000000000e+04,6.125555634498596191e-01
2.146666666666666424e+04,6.108888983726501465e-01
2.223333333333333212e+04,6.116666793823242188e-01
2.300000000000000000e+04,6.104444265365600586e-01
2.376666666666666424e+04,6.110555529594421387e-01
2.453333333333333212e+04,6.108333468437194824e-01
2.530000000000000000e+04,6.106666922569274902e-01
2.606666666666666424e+04,6.105555891990661621e-01
2.683333333333333212e+04,6.106111407279968262e-01
2.760000000000000000e+04,6.110555529594421387e-01
2.836666666666666424e+04,6.114444732666015625e-01
2.913333333333333212e+04,6.115555763244628906e-01
2.990000000000000000e+04,6.105555891990661621e-01
3.066666666666666424e+04,6.107777953147888184e-01
3.143333333333333212e+04,6.122778058052062988e-01
3.220000000000000000e+04,6.106666922569274902e-01
3.296666666666666424e+04,6.104999780654907227e-01
3.373333333333332848e+04,6.106111407279968262e-01
3.450000000000000000e+04,6.106666922569274902e-01
