# Iterations, training_loss
0.000000000000000000e+00,5.987399723380804062e-03
5.084745762711864700e+03,3.749783150851726532e-03
1.016949152542372940e+04,2.503362251445651054e-03
1.525423728813559501e+04,2.355285454541444778e-03
2.033898305084745880e+04,2.130219712853431702e-03
2.542372881355932259e+04,1.849669264629483223e-03
3.050847457627119002e+04,1.860553864389657974e-03
3.559322033898305381e+04,1.624047756195068359e-03
4.067796610169491760e+04,1.422585453838109970e-03
4.576271186440678139e+04,1.415173406712710857e-03
5.084745762711864518e+04,1.406834344379603863e-03
5.593220338983050897e+04,1.313278800807893276e-03
6.101694915254238003e+04,1.306965132243931293e-03
6.610169491525423655e+04,1.201386214233934879e-03
7.118644067796610761e+04,1.104062655940651894e-03
7.627118644067796413e+04,1.100686844438314438e-03
8.135593220338983519e+04,1.000948250293731689e-03
8.644067796610170626e+04,1.000442658551037312e-03
9.152542372881356278e+04,1.000489341095089912e-03
9.661016949152543384e+04,9.008938795886933804e-04
1.016949152542372904e+05,9.003909653984010220e-04
1.067796610169491614e+05,9.003002196550369263e-04
1.118644067796610179e+05,9.002950391732156277e-04
1.169491525423728890e+05,8.002842660062015057e-04
1.220338983050847601e+05,8.000077796168625355e-04
1.271186440677966166e+05,8.000056841410696507e-04
1.322033898305084731e+05,8.000052184797823429e-04
1.372881355932203587e+05,8.000148809514939785e-04
1.423728813559322152e+05,7.003016653470695019e-04
1.474576271186440717e+05,7.000622572377324104e-04
1.525423728813559283e+05,7.000016630627214909e-04
1.576271186440678139e+05,7.000046316534280777e-04
1.627118644067796704e+05,7.000023615546524525e-04
1.677966101694915269e+05,7.000054465606808662e-04
1.728813559322034125e+05,7.000014302320778370e-04
1.779661016949152690e+05,7.000011391937732697e-04
1.830508474576271256e+05,7.000007317401468754e-04
1.881355932203389821e+05,7.000005571171641350e-04
1.932203389830508677e+05,7.000005571171641350e-04
1.983050847457627242e+05,7.000004407018423080e-04
2.033898305084745807e+05,7.000004407018423080e-04
2.084745762711864663e+05,7.000003824941813946e-04
2.135593220338983228e+05,7.000006735324859619e-04
2.186440677966101794e+05,7.000005571171641350e-04
2.237288135593220359e+05,7.000004407018423080e-04
2.288135593220339215e+05,7.000003824941813946e-04
2.338983050847457780e+05,7.000003824941813946e-04
2.389830508474576345e+05,7.000005571171641350e-04
2.440677966101695201e+05,7.000003242865204811e-04
2.491525423728813767e+05,7.000003824941813946e-04
2.542372881355932332e+05,7.000004407018423080e-04
2.593220338983050897e+05,7.000004407018423080e-04
2.644067796610169462e+05,7.000005571171641350e-04
2.694915254237288027e+05,7.000004989095032215e-04
2.745762711864407174e+05,7.000003824941813946e-04
2.796610169491525739e+05,7.000004407018423080e-04
2.847457627118644305e+05,7.000004407018423080e-04
2.898305084745762870e+05,7.000003824941813946e-04
2.949152542372881435e+05,7.000002078711986542e-04
3.000000000000000000e+05,7.000002660788595676e-04
