# Iterations, training_loss
0.000000000000000000e+00,1.089571975171566010e-02
1.935483870967741950e+03,1.316449837759137154e-03
3.870967741935483900e+03,5.375204491429030895e-04
5.806451612903225396e+03,2.602361782919615507e-04
7.741935483870967801e+03,7.820328755769878626e-05
9.677419354838710206e+03,3.850331995636224747e-05
1.161290322580645079e+04,5.709975539502920583e-06
1.354838709677419320e+04,1.353252400804194622e-06
1.548387096774193560e+04,2.262847601741668768e-06
1.741935483870967801e+04,1.513875531600206159e-07
1.935483870967742041e+04,8.014701791125844466e-08
2.129032258064516282e+04,6.788930306811380433e-08
2.322580645161290158e+04,2.894159045752076054e-08
2.516129032258064399e+04,1.724267804092960432e-07
2.709677419354838639e+04,1.328377265963354148e-07
2.903225806451612880e+04,1.170452357257545373e-08
3.096774193548387120e+04,1.196083321275409617e-08
3.290322580645161361e+04,1.914697733695902571e-08
3.483870967741935601e+04,1.633526380828698166e-08
3.677419354838709842e+04,5.919238077467525727e-08
3.870967741935484082e+04,2.976820745459463069e-08
4.064516129032258323e+04,1.626689360989530542e-08
4.258064516129032563e+04,1.677402039490516472e-08
4.451612903225806804e+04,1.407761907046278793e-08
4.645161290322580317e+04,1.744688304938790679e-08
4.838709677419354557e+04,1.769531365880538942e-08
5.032258064516128798e+04,2.699498935498922947e-08
5.225806451612903038e+04,2.623008654722980282e-08
5.419354838709677279e+04,2.555495903777682543e-08
5.612903225806451519e+04,2.495760931253698800e-08
5.806451612903225760e+04,2.442584090545096842e-08
6.000000000000000000e+04,1.721137010690654279e-08
