# Iterations, accuracy
0.000000000000000000e+00,6.080555915832519531e-01
5.217391304347826008e+03,6.032222509384155273e-01
1.043478260869565202e+04,6.028333306312561035e-01
1.565217391304347802e+04,6.025000214576721191e-01
2.086956521739130403e+04,6.011111140251159668e-01
2.608695652173912822e+04,5.993888974189758301e-01
3.130434782608695605e+04,5.989999771118164062e-01
3.652173913043478387e+04,5.977777838706970215e-01
4.173913043478260806e+04,5.973333120346069336e-01
4.695652173913043225e+04,5.977777838706970215e-01
5.217391304347825644e+04,5.991111397743225098e-01
5.739130434782608791e+04,5.979999899864196777e-01
6.260869565217391209e+04,5.975000262260437012e-01
6.782608695652174356e+04,5.976111292839050293e-01
7.304347826086956775e+04,5.976111292839050293e-01
7.826086956521739194e+04,5.982222557067871094e-01
8.347826086956521613e+04,5.978333353996276855e-01
8.869565217391304031e+04,6.002222299575805664e-01
9.391304347826086450e+04,5.972222089767456055e-01
9.913043478260868869e+04,5.978888869285583496e-01
1.043478260869565129e+05,5.977222323417663574e-01
1.095652173913043516e+05,5.973333120346069336e-01
1.147826086956521758e+05,5.969444513320922852e-01
1.200000000000000000e+05,5.975555777549743652e-01
