# Iterations, training_loss
0.000000000000000000e+00,1.222497317939996719e-02
8.333333333333333940e+03,1.748630660586059093e-03
1.666666666666666788e+04,1.611956395208835602e-03
2.500000000000000000e+04,1.268944586627185345e-03
3.333333333333333576e+04,1.054214197210967541e-03
4.166666666666667152e+04,1.111927791498601437e-03
5.000000000000000000e+04,9.528873488306999207e-04
5.833333333333333576e+04,9.153136052191257477e-04
6.666666666666667152e+04,8.811494917608797550e-04
7.500000000000000000e+04,8.324129157699644566e-04
8.333333333333334303e+04,8.269631071016192436e-04
9.166666666666667152e+04,6.455793627537786961e-04
1.000000000000000000e+05,6.474776309914886951e-04
1.083333333333333430e+05,6.075046258047223091e-04
1.166666666666666715e+05,6.148659158498048782e-04
1.250000000000000146e+05,6.075548008084297180e-04
1.333333333333333430e+05,6.085222121328115463e-04
1.416666666666666861e+05,6.074601551517844200e-04
1.500000000000000000e+05,6.043266039341688156e-04
1.583333333333333430e+05,6.047114729881286621e-04
1.666666666666666861e+05,6.022336310707032681e-04
1.750000000000000000e+05,6.015735561959445477e-04
1.833333333333333430e+05,6.019061547704041004e-04
1.916666666666666861e+05,6.016349652782082558e-04
2.000000000000000000e+05,6.013896199874579906e-04
