# Iterations, accuracy
0.000000000000000000e+00,7.795000076293945312e-01
7.692307692307692832e+02,7.910000085830688477e-01
1.538461538461538566e+03,7.935000658035278320e-01
2.307692307692307622e+03,7.955000400543212891e-01
3.076923076923077133e+03,7.970000505447387695e-01
3.846153846153846644e+03,7.975000143051147461e-01
4.615384615384615245e+03,7.955000400543212891e-01
5.384615384615384755e+03,7.970000505447387695e-01
6.153846153846154266e+03,7.980000376701354980e-01
6.923076923076923777e+03,7.975000143051147461e-01
7.692307692307693287e+03,7.975000143051147461e-01
8.461538461538462798e+03,7.970000505447387695e-01
9.230769230769230489e+03,7.975000143051147461e-01
1.000000000000000000e+04,7.980000376701354980e-01
1.076923076923076951e+04,7.985000610351562500e-01
1.153846153846153902e+04,7.970000505447387695e-01
1.230769230769230853e+04,7.975000143051147461e-01
1.307692307692307804e+04,7.960000634193420410e-01
1.384615384615384755e+04,7.965000271797180176e-01
1.461538461538461706e+04,7.960000634193420410e-01
1.538461538461538657e+04,7.960000634193420410e-01
1.615384615384615427e+04,7.965000271797180176e-01
1.692307692307692560e+04,7.965000271797180176e-01
1.769230769230769511e+04,7.970000505447387695e-01
1.846153846153846098e+04,7.970000505447387695e-01
1.923076923076923049e+04,7.970000505447387695e-01
2.000000000000000000e+04,7.965000271797180176e-01
2.076923076923076951e+04,7.955000400543212891e-01
2.153846153846153902e+04,7.955000400543212891e-01
2.230769230769230853e+04,7.960000634193420410e-01
2.307692307692307804e+04,7.965000271797180176e-01
2.384615384615384755e+04,7.960000634193420410e-01
2.461538461538461706e+04,7.960000634193420410e-01
2.538461538461538657e+04,7.960000634193420410e-01
2.615384615384615608e+04,7.960000634193420410e-01
2.692307692307692560e+04,7.955000400543212891e-01
2.769230769230769511e+04,7.960000634193420410e-01
2.846153846153846462e+04,7.955000400543212891e-01
2.923076923076923413e+04,7.950000166893005371e-01
3.000000000000000000e+04,7.950000166893005371e-01
