# Iterations, training_loss
0.000000000000000000e+00,3.513200581073760986e-02
7.692307692307692832e+02,1.948103494942188263e-02
1.538461538461538566e+03,9.980853646993637085e-03
2.307692307692307622e+03,6.532725412398576736e-03
3.076923076923077133e+03,2.625666093081235886e-03
3.846153846153846644e+03,1.709843403659760952e-03
4.615384615384615245e+03,1.472372794523835182e-03
5.384615384615384755e+03,1.369270379655063152e-03
6.153846153846154266e+03,8.674762793816626072e-04
6.923076923076923777e+03,8.031383040361106396e-04
7.692307692307693287e+03,6.731287576258182526e-04
8.461538461538462798e+03,5.866673891432583332e-04
9.230769230769230489e+03,5.263029015623033047e-04
1.000000000000000000e+04,3.925368946511298418e-04
1.076923076923076951e+04,4.003882640972733498e-04
1.153846153846153902e+04,3.759290848392993212e-04
1.230769230769230853e+04,3.526734362822026014e-04
1.307692307692307804e+04,3.481619351077824831e-04
1.384615384615384755e+04,4.115794145036488771e-04
1.461538461538461706e+04,4.041374195367097855e-04
1.538461538461538657e+04,3.785773878917098045e-04
1.615384615384615427e+04,3.846077888738363981e-04
1.692307692307692560e+04,3.774654178414493799e-04
1.769230769230769511e+04,3.671252052299678326e-04
1.846153846153846098e+04,2.323714725207537413e-04
1.923076923076923049e+04,2.195993874920532107e-04
2.000000000000000000e+04,2.376211778027936816e-04
2.076923076923076951e+04,2.295495505677536130e-04
2.153846153846153902e+04,2.228621015092357993e-04
2.230769230769230853e+04,2.175042027374729514e-04
2.307692307692307804e+04,2.123869780916720629e-04
2.384615384615384755e+04,2.043106069322675467e-04
2.461538461538461706e+04,2.077269455185160041e-04
2.538461538461538657e+04,2.059322287095710635e-04
2.615384615384615608e+04,2.045994187938049436e-04
2.692307692307692560e+04,2.036093937931582332e-04
2.769230769230769511e+04,2.028728631557896733e-04
2.846153846153846462e+04,2.023223642027005553e-04
2.923076923076923413e+04,2.019077655859291553e-04
3.000000000000000000e+04,2.010474563576281071e-04
