# Iterations, training_loss
0.000000000000000000e+00,2.681827311334927799e-07
8.333333333333333940e+03,7.822518455213867128e-07
1.666666666666666788e+04,3.986093943808555196e-08
2.500000000000000000e+04,1.267495530754558786e-08
3.333333333333333576e+04,7.256685030654352886e-09
4.166666666666667152e+04,5.019258342287002961e-09
5.000000000000000000e+04,2.250239772294548857e-09
5.833333333333333576e+04,1.616883960053883129e-09
6.666666666666667152e+04,1.260572757288969115e-09
7.500000000000000000e+04,1.020321938050017252e-09
8.333333333333334303e+04,3.120898817154937888e-10
9.166666666666667152e+04,6.454095036190210521e-10
1.000000000000000000e+05,5.931496405153779961e-10
1.083333333333333430e+05,1.419934170243664084e-09
1.166666666666666715e+05,1.293605556007548785e-09
1.250000000000000146e+05,1.204592092740597309e-09
1.333333333333333430e+05,1.127276827439516182e-09
1.416666666666666861e+05,1.052507747623110390e-09
1.500000000000000000e+05,9.687324276086428654e-10
1.583333333333333430e+05,8.573520782206855984e-10
1.666666666666666861e+05,7.418645697754300272e-10
1.750000000000000000e+05,6.881127889712956858e-10
1.833333333333333430e+05,6.639572780464675361e-10
1.916666666666666861e+05,6.417372744316196531e-10
2.000000000000000000e+05,6.184182055335440964e-10
