# Iterations, accuracy
0.000000000000000000e+00,8.535000085830688477e-01
1.956521739130434753e+03,8.568333387374877930e-01
3.913043478260869506e+03,8.573889136314392090e-01
5.869565217391304031e+03,8.542777895927429199e-01
7.826086956521739012e+03,8.538888692855834961e-01
9.782608695652173992e+03,8.543333411216735840e-01
1.173913043478260806e+04,8.535000085830688477e-01
1.369565217391304395e+04,8.537222146987915039e-01
1.565217391304347802e+04,8.529444336891174316e-01
1.760869565217391209e+04,8.526666760444641113e-01
1.956521739130434798e+04,8.536111116409301758e-01
2.152173913043478387e+04,8.535555601119995117e-01
2.347826086956521613e+04,8.525000214576721191e-01
2.543478260869565202e+04,8.523889183998107910e-01
2.739130434782608791e+04,8.528888821601867676e-01
2.934782608695652016e+04,8.532222509384155273e-01
3.130434782608695605e+04,8.525555729866027832e-01
3.326086956521739194e+04,8.518888950347900391e-01
3.521739130434782419e+04,8.519999980926513672e-01
3.717391304347826372e+04,8.515555858612060547e-01
3.913043478260869597e+04,8.521666526794433594e-01
4.108695652173912822e+04,8.526666760444641113e-01
4.304347826086956775e+04,8.525555729866027832e-01
4.500000000000000000e+04,8.523333668708801270e-01
