# Iterations, training_loss
0.000000000000000000e+00,8.321826905012130737e-02
1.923076923076923094e+03,4.803005978465080261e-02
3.846153846153846189e+03,2.627024427056312561e-02
5.769230769230769511e+03,1.850871182978153229e-02
7.692307692307692378e+03,2.307440340518951416e-02
9.615384615384615245e+03,1.181643921881914139e-02
1.153846153846153902e+04,6.637066602706909180e-03
1.346153846153846098e+04,6.678997538983821869e-03
1.538461538461538476e+04,6.591056007891893387e-03
1.730769230769230853e+04,4.319369792938232422e-03
1.923076923076923049e+04,5.930058192461729050e-03
2.115384615384615245e+04,2.793536987155675888e-03
2.307692307692307804e+04,3.882999997586011887e-03
2.500000000000000000e+04,3.643448231741786003e-03
2.692307692307692196e+04,4.435098730027675629e-03
2.884615384615384755e+04,2.406732412055134773e-03
3.076923076923076951e+04,3.023220458999276161e-03
3.269230769230769147e+04,2.312951488420367241e-03
3.461538461538461706e+04,1.109189237467944622e-03
3.653846153846153902e+04,1.377296634018421173e-03
3.846153846153846098e+04,6.549076060764491558e-04
4.038461538461538294e+04,5.865923594683408737e-04
4.230769230769230489e+04,1.150909578427672386e-03
4.423076923076923413e+04,1.306807156652212143e-03
4.615384615384615608e+04,1.602524193003773689e-03
4.807692307692307804e+04,3.080555982887744904e-02
5.000000000000000000e+04,3.014628775417804718e-02
5.192307692307692196e+04,2.744232490658760071e-02
5.384615384615384392e+04,6.580032058991491795e-04
5.576923076923077315e+04,1.126372837461531162e-03
5.769230769230769511e+04,4.541221424005925655e-04
5.961538461538461706e+04,8.235696586780250072e-04
6.153846153846153902e+04,2.960158744826912880e-04
6.346153846153846098e+04,5.882083787582814693e-04
6.538461538461538294e+04,2.262484922539442778e-04
6.730769230769231217e+04,2.167487982660531998e-04
6.923076923076923413e+04,1.920176728162914515e-04
7.115384615384615608e+04,1.088935066945850849e-03
7.307692307692307804e+04,9.713721228763461113e-04
7.500000000000000000e+04,9.125114884227514267e-04
