# Iterations, training_loss
0.000000000000000000e+00,7.263797451741993427e-04
8.131147540983606632e+03,1.036063986248336732e-05
1.626229508196721326e+04,1.318007775807927828e-06
2.439344262295082081e+04,4.705131004811846651e-07
3.252459016393442653e+04,2.344306437862542225e-07
4.065573770491803589e+04,2.971040089505549986e-07
4.878688524590164161e+04,1.104046418731741142e-07
5.691803278688524733e+04,1.751662104254592123e-08
6.504918032786885306e+04,3.758127675723699213e-08
7.318032786885245878e+04,1.302699843108712230e-06
8.131147540983607178e+04,3.775746293399606657e-08
8.944262295081967022e+04,1.541101823931967374e-08
9.757377049180328322e+04,2.130255261079128104e-08
1.057049180327868817e+05,1.649666273806360550e-06
1.138360655737704947e+05,9.934145950296624505e-09
1.219672131147540931e+05,7.631739862290487508e-08
1.300983606557377061e+05,3.504350942762357590e-08
1.382295081967213191e+05,6.124996954071093569e-09
1.463606557377049176e+05,6.076789418330008630e-07
1.544918032786885160e+05,1.239406177688806565e-08
1.626229508196721436e+05,1.885979550309002661e-08
1.707540983606557420e+05,9.581823334769978828e-09
1.788852459016393404e+05,8.581441335309136775e-09
1.870163934426229389e+05,1.020350559599592088e-08
1.951475409836065664e+05,3.724984054542801459e-08
2.032786885245901649e+05,4.255628738292216440e-09
2.114098360655737633e+05,5.016034165805649536e-08
2.195409836065573909e+05,4.683130327975959517e-09
2.276721311475409893e+05,6.230822080510733940e-09
2.358032786885245878e+05,4.009085508016596577e-09
2.439344262295081862e+05,8.518428984416459571e-08
2.520655737704918138e+05,8.637158543933765031e-09
2.601967213114754122e+05,6.460405987951389761e-09
2.683278688524590107e+05,3.870832099295284934e-09
2.764590163934426382e+05,3.065063314267035821e-09
2.845901639344262076e+05,3.819522476078418549e-09
2.927213114754098351e+05,1.053593479127812316e-08
3.008524590163934627e+05,1.531116367914364673e-06
3.089836065573770320e+05,2.820146960402780678e-07
3.171147540983606596e+05,2.603530049327673623e-07
3.252459016393442871e+05,3.896720279783494334e-09
3.333770491803278564e+05,3.455093766646655240e-09
3.415081967213114840e+05,1.093350388003955231e-08
3.496393442622951115e+05,5.724206442181412058e-09
3.577704918032786809e+05,6.481768899391227023e-09
3.659016393442623084e+05,3.732114617349679975e-09
3.740327868852458778e+05,2.143536192988904077e-07
3.821639344262295053e+05,3.398141101840224110e-09
3.902950819672131329e+05,3.322421671114739183e-09
3.984262295081967022e+05,3.051251269425847568e-07
4.065573770491803298e+05,4.057224778364343365e-09
4.146885245901639573e+05,1.218217676068888977e-06
4.228196721311475267e+05,1.475898958602783750e-09
4.309508196721311542e+05,2.885601757540712242e-09
4.390819672131147818e+05,4.834657563179689532e-09
4.472131147540983511e+05,3.964046424442813077e-09
4.553442622950819787e+05,1.833193010725153727e-07
4.634754098360656062e+05,1.689009963001808501e-07
4.716065573770491756e+05,2.159533885048858792e-09
4.797377049180328031e+05,5.157761773233460190e-09
4.878688524590163724e+05,4.130827235826473043e-09
4.960000000000000000e+05,4.289128163748046063e-09
