# Iterations, training_loss
0.000000000000000000e+00,4.537629708647727966e-02
7.692307692307692832e+02,1.839778758585453033e-02
1.538461538461538566e+03,1.192777883261442184e-02
2.307692307692307622e+03,6.920382380485534668e-03
3.076923076923077133e+03,3.738916711881756783e-03
3.846153846153846644e+03,1.718697370961308479e-03
4.615384615384615245e+03,1.277400413528084755e-03
5.384615384615384755e+03,1.332353916950523853e-03
6.153846153846154266e+03,9.478153078816831112e-04
6.923076923076923777e+03,7.240793202072381973e-04
7.692307692307693287e+03,4.874716687481850386e-04
8.461538461538462798e+03,3.995912848040461540e-04
9.230769230769230489e+03,3.515620192047208548e-04
1.000000000000000000e+04,3.047560749109834433e-04
1.076923076923076951e+04,2.730499836616218090e-04
1.153846153846153902e+04,2.513335202820599079e-04
1.230769230769230853e+04,2.357410849072039127e-04
1.307692307692307804e+04,2.259619650430977345e-04
1.384615384615384755e+04,2.187092177337035537e-04
1.461538461538461706e+04,2.136271941708400846e-04
1.538461538461538657e+04,2.100471028825268149e-04
1.615384615384615427e+04,2.075058873742818832e-04
1.692307692307692560e+04,2.056907396763563156e-04
1.769230769230769511e+04,2.043847052846103907e-04
1.846153846153846098e+04,2.034364006249234080e-04
1.923076923076923049e+04,2.025807334575802088e-04
2.000000000000000000e+04,2.022238913923501968e-04
2.076923076923076951e+04,2.017294173128902912e-04
2.153846153846153902e+04,2.012963523156940937e-04
2.230769230769230853e+04,2.009632735280320048e-04
2.307692307692307804e+04,2.006736904149875045e-04
2.384615384615384755e+04,2.003318950301036239e-04
2.461538461538461706e+04,2.003268891712650657e-04
2.538461538461538657e+04,2.002683322643861175e-04
2.615384615384615608e+04,2.007157454499974847e-04
2.692307692307692560e+04,2.006526920013129711e-04
2.769230769230769511e+04,2.005994756473228335e-04
2.846153846153846462e+04,2.003572153626009822e-04
2.923076923076923413e+04,2.003575500566512346e-04
3.000000000000000000e+04,2.003218396566808224e-04
