# Iterations, training_loss
0.000000000000000000e+00,2.439696341753005981e-03
5.084745762711864700e+03,9.296553325839340687e-04
1.016949152542372940e+04,3.034503897652029991e-04
1.525423728813559501e+04,2.229667297797277570e-04
2.033898305084745880e+04,2.007492003031075001e-04
2.542372881355932259e+04,1.010974738164804876e-04
3.050847457627119002e+04,1.009207553579472005e-04
3.559322033898305381e+04,1.002293793135322630e-04
4.067796610169491760e+04,1.000727716018445790e-04
4.576271186440678139e+04,1.000670308712869883e-04
5.084745762711864518e+04,1.000536067294888198e-04
5.593220338983050897e+04,1.000451520667411387e-04
6.101694915254238003e+04,1.000380725599825382e-04
6.610169491525423655e+04,1.000338670564815402e-04
7.118644067796610761e+04,1.000301126623526216e-04
7.627118644067796413e+04,1.000271877273917198e-04
8.135593220338983519e+04,1.000249030767008662e-04
8.644067796610170626e+04,1.000230186036787927e-04
9.152542372881356278e+04,1.000210104393772781e-04
9.661016949152543384e+04,1.000023112283088267e-04
1.016949152542372904e+05,1.000016272882930934e-04
1.067796610169491614e+05,1.000009142444469035e-04
1.118644067796610179e+05,1.000155752990394831e-04
1.169491525423728890e+05,1.000146148726344109e-04
1.220338983050847601e+05,1.000137926894240081e-04
1.271186440677966166e+05,1.000130287138745189e-04
1.322033898305084731e+05,1.000123447738587856e-04
1.372881355932203587e+05,1.000117481453344226e-04
1.423728813559322152e+05,1.000112170004285872e-04
1.474576271186440717e+05,1.000107004074379802e-04
1.525423728813559283e+05,1.000102492980659008e-04
1.576271186440678139e+05,1.000098418444395065e-04
1.627118644067796704e+05,1.000094271148554981e-04
1.677966101694915269e+05,1.000090560410171747e-04
1.728813559322034125e+05,1.000087358988821507e-04
1.779661016949152690e+05,1.000084375846199691e-04
1.830508474576271256e+05,1.000081392703577876e-04
1.881355932203389821e+05,1.000078627839684486e-04
1.932203389830508677e+05,1.000076154014095664e-04
1.983050847457627242e+05,1.000073752948082983e-04
2.033898305084745807e+05,1.000071497401222587e-04
2.084745762711864663e+05,1.000069387373514473e-04
2.135593220338983228e+05,1.000067350105382502e-04
2.186440677966101794e+05,1.000065531115978956e-04
2.237288135593220359e+05,1.000063857645727694e-04
2.288135593220339215e+05,1.000062111415900290e-04
2.338983050847457780e+05,1.000060510705225170e-04
2.389830508474576345e+05,1.000058837234973907e-04
2.440677966101695201e+05,1.000057673081755638e-04
2.491525423728813767e+05,1.000056217890232801e-04
2.542372881355932332e+05,1.000055053737014532e-04
2.593220338983050897e+05,1.000053744064643979e-04
2.644067796610169462e+05,1.000052652671001852e-04
2.694915254237288027e+05,1.000051342998631299e-04
2.745762711864407174e+05,1.000050397124141455e-04
2.796610169491525739e+05,1.000049305730499327e-04
2.847457627118644305e+05,1.000048359856009483e-04
2.898305084745762870e+05,1.000047413981519639e-04
2.949152542372881435e+05,1.000046322587877512e-04
3.000000000000000000e+05,1.000045522232539952e-04
