# Iterations, accuracy
0.000000000000000000e+00,7.035000324249267578e-01
3.230769230769230944e+03,7.655000090599060059e-01
6.461538461538461888e+03,7.770000100135803223e-01
9.692307692307693287e+03,7.790000438690185547e-01
1.292307692307692378e+04,7.795000076293945312e-01
1.615384615384615427e+04,7.865000367164611816e-01
1.938461538461538657e+04,7.875000238418579102e-01
2.261538461538461706e+04,7.895000576972961426e-01
2.584615384615384755e+04,7.895000576972961426e-01
2.907692307692307804e+04,7.895000576972961426e-01
3.230769230769230853e+04,7.900000214576721191e-01
3.553846153846153902e+04,7.925000190734863281e-01
3.876923076923077315e+04,7.925000190734863281e-01
4.200000000000000000e+04,7.920000553131103516e-01
