# Iterations, accuracy
0.000000000000000000e+00,8.575555682182312012e-01
5.217391304347826008e+03,8.576111197471618652e-01
1.043478260869565202e+04,8.582222461700439453e-01
1.565217391304347802e+04,8.586666584014892578e-01
2.086956521739130403e+04,8.568333387374877930e-01
2.608695652173912822e+04,8.565555810928344727e-01
3.130434782608695605e+04,8.572778105735778809e-01
3.652173913043478387e+04,8.580555915832519531e-01
4.173913043478260806e+04,8.569444417953491211e-01
4.695652173913043225e+04,8.561666607856750488e-01
5.217391304347825644e+04,8.571666479110717773e-01
5.739130434782608791e+04,8.561666607856750488e-01
6.260869565217391209e+04,8.573889136314392090e-01
6.782608695652174356e+04,8.564444780349731445e-01
7.304347826086956775e+04,8.572778105735778809e-01
7.826086956521739194e+04,8.569444417953491211e-01
8.347826086956521613e+04,8.564444780349731445e-01
8.869565217391304031e+04,8.582222461700439453e-01
9.391304347826086450e+04,8.576666712760925293e-01
9.913043478260868869e+04,8.561666607856750488e-01
1.043478260869565129e+05,8.581666946411132812e-01
1.095652173913043516e+05,8.568888902664184570e-01
1.147826086956521758e+05,8.579999804496765137e-01
1.200000000000000000e+05,8.562777638435363770e-01
