# Iterations, training_loss
0.000000000000000000e+00,1.146813482046127319e-01
7.692307692307692832e+02,7.469850778579711914e-02
1.538461538461538566e+03,5.523240938782691956e-02
2.307692307692307622e+03,4.137035086750984192e-02
3.076923076923077133e+03,3.186936676502227783e-02
3.846153846153846644e+03,1.867931149899959564e-02
4.615384615384615245e+03,1.975159160792827606e-02
5.384615384615384755e+03,1.564216613769531250e-02
6.153846153846154266e+03,1.253343559801578522e-02
6.923076923076923777e+03,6.609568838030099869e-03
7.692307692307693287e+03,5.398524925112724304e-03
8.461538461538462798e+03,4.580009263008832932e-03
9.230769230769230489e+03,4.027622751891613007e-03
1.000000000000000000e+04,4.463421646505594254e-03
1.076923076923076951e+04,3.578979056328535080e-03
1.153846153846153902e+04,1.635735272429883480e-03
1.230769230769230853e+04,1.447407645173370838e-03
1.307692307692307804e+04,1.521153957583010197e-03
1.384615384615384755e+04,1.331024570390582085e-03
1.461538461538461706e+04,8.295146981254220009e-04
1.538461538461538657e+04,9.210145799443125725e-04
1.615384615384615427e+04,9.318086667917668819e-04
1.692307692307692560e+04,6.508787046186625957e-04
1.769230769230769511e+04,4.354531993158161640e-04
1.846153846153846098e+04,4.062336811330169439e-04
1.923076923076923049e+04,4.372524272184818983e-04
2.000000000000000000e+04,3.529795212671160698e-04
2.076923076923076951e+04,3.010415530297905207e-04
2.153846153846153902e+04,2.472136402502655983e-04
2.230769230769230853e+04,2.040436665993183851e-04
2.307692307692307804e+04,1.029840786941349506e-04
2.384615384615384755e+04,1.415088918292894959e-04
2.461538461538461706e+04,9.110615064855664968e-05
2.538461538461538657e+04,8.941577107179909945e-05
2.615384615384615608e+04,7.377746806014329195e-05
2.692307692307692560e+04,5.136082472745329142e-05
2.769230769230769511e+04,4.913603333989158273e-05
2.846153846153846462e+04,4.395470386953093112e-05
2.923076923076923413e+04,4.236293170833960176e-05
3.000000000000000000e+04,3.543496495694853365e-05
