# Iterations, accuracy
0.000000000000000000e+00,5.830000042915344238e-01
3.057692307692307622e+03,7.500000596046447754e-01
6.115384615384615245e+03,7.625000476837158203e-01
9.173076923076921958e+03,7.695000171661376953e-01
1.223076923076923049e+04,7.750000357627868652e-01
1.528846153846153902e+04,7.765000462532043457e-01
1.834615384615384392e+04,7.755000591278076172e-01
2.140384615384615245e+04,7.805000543594360352e-01
2.446153846153846098e+04,7.755000591278076172e-01
2.751923076923076951e+04,7.740000486373901367e-01
3.057692307692307804e+04,7.715000510215759277e-01
3.363461538461538294e+04,7.725000381469726562e-01
3.669230769230768783e+04,7.710000276565551758e-01
3.975000000000000000e+04,7.735000252723693848e-01
4.280769230769230489e+04,7.740000486373901367e-01
4.586538461538461706e+04,7.760000228881835938e-01
4.892307692307692196e+04,7.775000333786010742e-01
5.198076923076922685e+04,7.770000100135803223e-01
5.503846153846153902e+04,7.755000591278076172e-01
5.809615384615384392e+04,7.770000100135803223e-01
6.115384615384615608e+04,7.765000462532043457e-01
6.421153846153846098e+04,7.760000228881835938e-01
6.726923076923076587e+04,7.755000591278076172e-01
7.032692307692307804e+04,7.760000228881835938e-01
7.338461538461537566e+04,7.760000228881835938e-01
7.644230769230768783e+04,7.745000123977661133e-01
7.950000000000000000e+04,7.755000591278076172e-01
8.255769230769231217e+04,7.775000333786010742e-01
8.561538461538460979e+04,7.745000123977661133e-01
8.867307692307692196e+04,7.790000438690185547e-01
9.173076923076923413e+04,7.770000100135803223e-01
9.478846153846153175e+04,7.770000100135803223e-01
9.784615384615384392e+04,7.780000567436218262e-01
1.009038461538461561e+05,7.790000438690185547e-01
1.039615384615384537e+05,7.790000438690185547e-01
1.070192307692307659e+05,7.755000591278076172e-01
1.100769230769230780e+05,7.765000462532043457e-01
1.131346153846153757e+05,7.760000228881835938e-01
1.161923076923076878e+05,7.755000591278076172e-01
1.192500000000000000e+05,7.760000228881835938e-01
1.223076923076923122e+05,7.755000591278076172e-01
1.253653846153846098e+05,7.760000228881835938e-01
1.284230769230769220e+05,7.765000462532043457e-01
1.314807692307692196e+05,7.765000462532043457e-01
1.345384615384615317e+05,7.770000100135803223e-01
1.375961538461538439e+05,7.775000333786010742e-01
1.406538461538461561e+05,7.775000333786010742e-01
1.437115384615384683e+05,7.775000333786010742e-01
1.467692307692307513e+05,7.780000567436218262e-01
1.498269230769230635e+05,7.780000567436218262e-01
1.528846153846153757e+05,7.780000567436218262e-01
1.559423076923076878e+05,7.785000205039978027e-01
1.590000000000000000e+05,7.790000438690185547e-01
