# Iterations, training_loss
0.000000000000000000e+00,7.392207771772518754e-05
8.333333333333333940e+03,1.215805468746111728e-06
1.666666666666666788e+04,1.776997748947906075e-08
2.500000000000000000e+04,9.106569720529478218e-09
3.333333333333333576e+04,4.711093737341798260e-09
4.166666666666667152e+04,3.138388660062219060e-09
5.000000000000000000e+04,2.185967629131368994e-09
5.833333333333333576e+04,1.911456326553206964e-09
6.666666666666667152e+04,4.380745766141558306e-10
7.500000000000000000e+04,4.502828387931145926e-10
8.333333333333334303e+04,4.485742888249433236e-10
9.166666666666667152e+04,6.248709327749679687e-10
1.000000000000000000e+05,2.642047136625080839e-10
1.083333333333333430e+05,4.104406536864502186e-10
1.166666666666666715e+05,2.501712725866411802e-10
1.250000000000000146e+05,7.372783494830059681e-10
1.333333333333333430e+05,6.713974376459930227e-10
1.416666666666666861e+05,6.389040407839274849e-10
1.500000000000000000e+05,5.988928242217639308e-10
1.583333333333333430e+05,2.403567345155011026e-10
1.666666666666666861e+05,5.323015916935958103e-10
1.750000000000000000e+05,5.042145034828138250e-10
1.833333333333333430e+05,4.790149388256281782e-10
1.916666666666666861e+05,4.561705180261554915e-10
2.000000000000000000e+05,4.353533644696483407e-10
