# Iterations, accuracy
0.000000000000000000e+00,7.240555882453918457e-01
5.217391304347826008e+03,7.266666889190673828e-01
1.043478260869565202e+04,7.290555834770202637e-01
1.565217391304347802e+04,7.286111116409301758e-01
2.086956521739130403e+04,7.300000190734863281e-01
2.608695652173912822e+04,7.276111245155334473e-01
3.130434782608695605e+04,7.273333668708801270e-01
3.652173913043478387e+04,7.275555729866027832e-01
4.173913043478260806e+04,7.268888950347900391e-01
4.695652173913043225e+04,7.261111140251159668e-01
5.217391304347825644e+04,7.261666655540466309e-01
5.739130434782608791e+04,7.260000109672546387e-01
6.260869565217391209e+04,7.253888845443725586e-01
6.782608695652174356e+04,7.256667017936706543e-01
7.304347826086956775e+04,7.258333563804626465e-01
7.826086956521739194e+04,7.256667017936706543e-01
8.347826086956521613e+04,7.251111268997192383e-01
8.869565217391304031e+04,7.250555753707885742e-01
9.391304347826086450e+04,7.245555520057678223e-01
9.913043478260868869e+04,7.243333458900451660e-01
1.043478260869565129e+05,7.250555753707885742e-01
1.095652173913043516e+05,7.240555882453918457e-01
1.147826086956521758e+05,7.245000004768371582e-01
1.200000000000000000e+05,7.247222065925598145e-01
