# Iterations, accuracy
0.000000000000000000e+00,8.532778024673461914e-01
1.956521739130434753e+03,8.557778000831604004e-01
3.913043478260869506e+03,8.560555577278137207e-01
5.869565217391304031e+03,8.544999957084655762e-01
7.826086956521739012e+03,8.545555472373962402e-01
9.782608695652173992e+03,8.531666994094848633e-01
1.173913043478260806e+04,8.530555367469787598e-01
1.369565217391304395e+04,8.530555367469787598e-01
1.565217391304347802e+04,8.526666760444641113e-01
1.760869565217391209e+04,8.532778024673461914e-01
1.956521739130434798e+04,8.530555367469787598e-01
2.152173913043478387e+04,8.529444336891174316e-01
2.347826086956521613e+04,8.531666994094848633e-01
2.543478260869565202e+04,8.523333668708801270e-01
2.739130434782608791e+04,8.533889055252075195e-01
2.934782608695652016e+04,8.523333668708801270e-01
3.130434782608695605e+04,8.525000214576721191e-01
3.326086956521739194e+04,8.528333306312561035e-01
3.521739130434782419e+04,8.532778024673461914e-01
3.717391304347826372e+04,8.524444699287414551e-01
3.913043478260869597e+04,8.527222275733947754e-01
4.108695652173912822e+04,8.527222275733947754e-01
4.304347826086956775e+04,8.521111011505126953e-01
4.500000000000000000e+04,8.533889055252075195e-01
