# Iterations, accuracy
0.000000000000000000e+00,6.111111044883728027e-01
7.666666666666666288e+02,6.119999885559082031e-01
1.533333333333333258e+03,6.126111149787902832e-01
2.300000000000000000e+03,6.129444241523742676e-01
3.066666666666666515e+03,6.132222414016723633e-01
3.833333333333333030e+03,6.128888726234436035e-01
4.600000000000000000e+03,6.135555505752563477e-01
5.366666666666666060e+03,6.136666536331176758e-01
6.133333333333333030e+03,6.148889064788818359e-01
6.900000000000000000e+03,6.141666769981384277e-01
7.666666666666666060e+03,6.137222051620483398e-01
8.433333333333332121e+03,6.147778034210205078e-01
9.200000000000000000e+03,6.138889193534851074e-01
9.966666666666666060e+03,6.137777566909790039e-01
1.073333333333333212e+04,6.139444708824157715e-01
1.150000000000000000e+04,6.149444580078125000e-01
1.226666666666666606e+04,6.138889193534851074e-01
1.303333333333333212e+04,6.137222051620483398e-01
1.380000000000000000e+04,6.137777566909790039e-01
1.456666666666666606e+04,6.132777929306030273e-01
1.533333333333333212e+04,6.129444241523742676e-01
1.610000000000000000e+04,6.130555868148803711e-01
1.686666666666666424e+04,6.143888831138610840e-01
1.763333333333333212e+04,6.132777929306030273e-01
1.840000000000000000e+04,6.136666536331176758e-01
1.916666666666666424e+04,6.126111149787902832e-01
1.993333333333333212e+04,6.141111254692077637e-01
2.070000000000000000e+04,6.141111254692077637e-01
2.146666666666666424e+04,6.131111383438110352e-01
2.223333333333333212e+04,6.125555634498596191e-01
2.300000000000000000e+04,6.125000119209289551e-01
2.376666666666666424e+04,6.123333573341369629e-01
2.453333333333333212e+04,6.123333573341369629e-01
2.530000000000000000e+04,6.122222542762756348e-01
2.606666666666666424e+04,6.123333573341369629e-01
2.683333333333333212e+04,6.122778058052062988e-01
2.760000000000000000e+04,6.125555634498596191e-01
2.836666666666666424e+04,6.121110916137695312e-01
2.913333333333333212e+04,6.119444370269775391e-01
2.990000000000000000e+04,6.113333106040954590e-01
3.066666666666666424e+04,6.117222309112548828e-01
3.143333333333333212e+04,6.113333106040954590e-01
3.220000000000000000e+04,6.111666560173034668e-01
3.296666666666666424e+04,6.113889217376708984e-01
3.373333333333332848e+04,6.116666793823242188e-01
3.450000000000000000e+04,6.111666560173034668e-01
