# Iterations, training_loss
0.000000000000000000e+00,5.554831226071976769e-13
8.131147540983606632e+03,4.247375021138033446e-13
1.626229508196721326e+04,1.379516056942975410e-08
2.439344262295082081e+04,7.736611351560895855e-09
3.252459016393442653e+04,5.373792522078701950e-09
4.065573770491803589e+04,4.117054697161393051e-09
4.878688524590164161e+04,3.336707798951010773e-09
5.691803278688524733e+04,2.805397913974161384e-09
6.504918032786885306e+04,2.419955569266107887e-09
7.318032786885245878e+04,2.127423792686045090e-09
8.131147540983607178e+04,1.898271762001968455e-09
8.944262295081967022e+04,1.713482689069678599e-09
9.757377049180328322e+04,1.561478280009964692e-09
1.057049180327868817e+05,1.434217522522374111e-09
1.138360655737704947e+05,1.326243226351664362e-09
1.219672131147540931e+05,1.233301016867471844e-09
1.300983606557377061e+05,1.152658635206194049e-09
1.382295081967213191e+05,1.081692513338339268e-09
1.463606557377049176e+05,1.018987005885207964e-09
1.544918032786885160e+05,9.632850073160170723e-10
1.626229508196721436e+05,9.132981593218403304e-10
1.707540983606557420e+05,8.681378949049189941e-10
1.788852459016393404e+05,8.273250973189760771e-10
1.870163934426229389e+05,7.901052589964763229e-10
1.951475409836065664e+05,7.561123949173520487e-10
2.032786885245901649e+05,7.250764988420144164e-10
2.114098360655737633e+05,6.963966625583850600e-10
2.195409836065573909e+05,6.697751797624107439e-10
2.276721311475409893e+05,6.452032241810456981e-10
2.358032786885245878e+05,2.162362086263747152e-12
2.439344262295081862e+05,2.207810540291732515e-12
2.520655737704918138e+05,2.266121101532347915e-12
2.601967213114754122e+05,2.306629713622054823e-12
2.683278688524590107e+05,2.334946472282162233e-12
2.764590163934426382e+05,2.345946353843331167e-12
2.845901639344262076e+05,2.370487703698409554e-12
2.927213114754098351e+05,2.399863294200166308e-12
3.008524590163934627e+05,2.428620672623171828e-12
3.089836065573770320e+05,2.475829870979273650e-12
3.171147540983606596e+05,2.568961102872302504e-12
3.252459016393442871e+05,2.688808377337981170e-12
3.333770491803278564e+05,2.772077489429647379e-12
3.415081967213114840e+05,2.834191865572210922e-12
3.496393442622951115e+05,2.904680402454618005e-12
3.577704918032786809e+05,3.015028981687151166e-12
3.659016393442623084e+05,3.124265386331148697e-12
3.740327868852458778e+05,3.202262240098452395e-12
3.821639344262295053e+05,3.305072578466128341e-12
3.902950819672131329e+05,3.328323510895514481e-12
3.984262295081967022e+05,3.353762363308976369e-12
4.065573770491803298e+05,3.318633996080011528e-12
4.146885245901639573e+05,3.313898200990594844e-12
4.228196721311475267e+05,3.237860934229841448e-12
4.309508196721311542e+05,3.164302370475824411e-12
4.390819672131147818e+05,3.078155135297078182e-12
4.472131147540983511e+05,2.927475102609822244e-12
4.553442622950819787e+05,2.841974485606746370e-12
4.634754098360656062e+05,2.744659534370530451e-12
4.716065573770491756e+05,2.627226344462108010e-12
4.797377049180328031e+05,2.556872899170392621e-12
4.878688524590163724e+05,2.496242362121092739e-12
4.960000000000000000e+05,2.450728855962758246e-12
