# Iterations, accuracy
0.000000000000000000e+00,7.180000543594360352e-01
3.333333333333333485e+03,7.815000414848327637e-01
6.666666666666666970e+03,7.870000600814819336e-01
1.000000000000000000e+04,7.905000448226928711e-01
1.333333333333333394e+04,7.810000181198120117e-01
1.666666666666666788e+04,7.815000414848327637e-01
2.000000000000000000e+04,7.830000519752502441e-01
2.333333333333333576e+04,7.830000519752502441e-01
2.666666666666666788e+04,7.860000133514404297e-01
3.000000000000000000e+04,7.840000391006469727e-01
