# Iterations, accuracy
0.000000000000000000e+00,6.102777719497680664e-01
5.217391304347826008e+03,6.085000038146972656e-01
1.043478260869565202e+04,6.060000061988830566e-01
1.565217391304347802e+04,6.068333387374877930e-01
2.086956521739130403e+04,6.058889031410217285e-01
2.608695652173912822e+04,6.058333516120910645e-01
3.130434782608695605e+04,6.062222123146057129e-01
3.652173913043478387e+04,6.060000061988830566e-01
4.173913043478260806e+04,6.051666736602783203e-01
4.695652173913043225e+04,6.054999828338623047e-01
5.217391304347825644e+04,6.052777767181396484e-01
5.739130434782608791e+04,6.048889160156250000e-01
6.260869565217391209e+04,6.048333644866943359e-01
6.782608695652174356e+04,6.042222380638122559e-01
7.304347826086956775e+04,6.050000190734863281e-01
7.826086956521739194e+04,6.042777895927429199e-01
8.347826086956521613e+04,6.049444675445556641e-01
8.869565217391304031e+04,6.043888926506042480e-01
9.391304347826086450e+04,6.050555706024169922e-01
9.913043478260868869e+04,6.040555834770202637e-01
1.043478260869565129e+05,6.037777662277221680e-01
1.095652173913043516e+05,6.038888692855834961e-01
1.147826086956521758e+05,6.026666760444641113e-01
1.200000000000000000e+05,6.029999852180480957e-01
