# Iterations, accuracy
0.000000000000000000e+00,8.539444804191589355e-01
5.217391304347826008e+03,8.514444828033447266e-01
1.043478260869565202e+04,8.503888845443725586e-01
1.565217391304347802e+04,8.497777581214904785e-01
2.086956521739130403e+04,8.503333330154418945e-01
2.608695652173912822e+04,8.496666550636291504e-01
3.130434782608695605e+04,8.492222428321838379e-01
3.652173913043478387e+04,8.489444255828857422e-01
4.173913043478260806e+04,8.488333225250244141e-01
4.695652173913043225e+04,8.488333225250244141e-01
5.217391304347825644e+04,8.488888740539550781e-01
5.739130434782608791e+04,8.488888740539550781e-01
6.260869565217391209e+04,8.488888740539550781e-01
6.782608695652174356e+04,8.488888740539550781e-01
7.304347826086956775e+04,8.483333587646484375e-01
7.826086956521739194e+04,8.486666679382324219e-01
8.347826086956521613e+04,8.484444618225097656e-01
8.869565217391304031e+04,8.485555648803710938e-01
9.391304347826086450e+04,8.481110930442810059e-01
9.913043478260868869e+04,8.488888740539550781e-01
1.043478260869565129e+05,8.478333353996276855e-01
1.095652173913043516e+05,8.477777838706970215e-01
1.147826086956521758e+05,8.475555777549743652e-01
1.200000000000000000e+05,8.477222323417663574e-01
