# Iterations, training_loss
0.000000000000000000e+00,4.058183985762298107e-04
8.333333333333333940e+03,2.884357286347949412e-08
1.666666666666666788e+04,2.019014999632418039e-07
2.500000000000000000e+04,1.927674464496931250e-09
3.333333333333333576e+04,7.586208106147296348e-09
4.166666666666667152e+04,2.484414896031239550e-09
5.000000000000000000e+04,2.618364636219894237e-09
5.833333333333333576e+04,1.086441159259265987e-09
6.666666666666667152e+04,1.402605365186104791e-09
7.500000000000000000e+04,1.113844572131483801e-09
8.333333333333334303e+04,1.005052374658532699e-09
9.166666666666667152e+04,8.601259149365603207e-10
1.000000000000000000e+05,8.638515458514461898e-10
1.083333333333333430e+05,7.628120357594525558e-10
1.166666666666666715e+05,6.817790221269603990e-10
1.250000000000000146e+05,5.568925320886819463e-10
1.333333333333333430e+05,5.626837884520341504e-10
1.416666666666666861e+05,5.246348355747443293e-10
1.500000000000000000e+05,4.944374354387548465e-10
1.583333333333333430e+05,4.684139742749948709e-10
1.666666666666666861e+05,4.467681502529075033e-10
1.750000000000000000e+05,4.286453414437119136e-10
1.833333333333333430e+05,4.076203263814193178e-10
1.916666666666666861e+05,3.838585282966988643e-10
2.000000000000000000e+05,3.638469803224353427e-10
