# Iterations, training_loss
0.000000000000000000e+00,7.754731632303446531e-05
8.333333333333333940e+03,3.110876832579378970e-06
1.666666666666666788e+04,2.590457270912338572e-08
2.500000000000000000e+04,2.120334841038129525e-08
3.333333333333333576e+04,9.925949839839631750e-09
4.166666666666667152e+04,7.755656561414525640e-09
5.000000000000000000e+04,6.002726316012285679e-09
5.833333333333333576e+04,4.801651076746793478e-09
6.666666666666667152e+04,3.998926523252066545e-09
7.500000000000000000e+04,3.424609040791892767e-09
8.333333333333334303e+04,2.993891579095020461e-09
9.166666666666667152e+04,2.571094892545033872e-09
1.000000000000000000e+05,2.119528996757935602e-09
1.083333333333333430e+05,2.173089042045717179e-09
1.166666666666666715e+05,8.148023922238678551e-10
1.250000000000000146e+05,1.788584724771169476e-09
1.333333333333333430e+05,8.019815367354965474e-10
1.416666666666666861e+05,7.642070865010452962e-10
1.500000000000000000e+05,6.089549975385466496e-10
1.583333333333333430e+05,1.006253746993479581e-09
1.666666666666666861e+05,1.322641995926687741e-09
1.750000000000000000e+05,7.724815787035765879e-10
1.833333333333333430e+05,7.659335388154886459e-10
1.916666666666666861e+05,7.576622662597287672e-10
2.000000000000000000e+05,6.695333176764961536e-10
