# Iterations, training_loss
0.000000000000000000e+00,8.488650619983673096e-02
7.692307692307692832e+02,6.076719984412193298e-02
1.538461538461538566e+03,4.077282175421714783e-02
2.307692307692307622e+03,3.164687380194664001e-02
3.076923076923077133e+03,2.727387286722660065e-02
3.846153846153846644e+03,2.453291602432727814e-02
4.615384615384615245e+03,1.582694612443447113e-02
5.384615384615384755e+03,1.656324788928031921e-02
6.153846153846154266e+03,1.077918335795402527e-02
6.923076923076923777e+03,7.969713769853115082e-03
7.692307692307693287e+03,7.506712339818477631e-03
8.461538461538462798e+03,9.098018519580364227e-03
9.230769230769230489e+03,5.728296469897031784e-03
1.000000000000000000e+04,4.385373555123806000e-03
1.076923076923076951e+04,4.609986674040555954e-03
1.153846153846153902e+04,5.120792891830205917e-03
1.230769230769230853e+04,5.023990757763385773e-03
1.307692307692307804e+04,4.108801018446683884e-03
1.384615384615384755e+04,3.088216064497828484e-03
1.461538461538461706e+04,2.591416239738464355e-03
1.538461538461538657e+04,3.886162070557475090e-03
1.615384615384615427e+04,3.093847772106528282e-03
1.692307692307692560e+04,2.906584180891513824e-03
1.769230769230769511e+04,3.517358331009745598e-03
1.846153846153846098e+04,2.574941609054803848e-03
1.923076923076923049e+04,1.994777703657746315e-03
2.000000000000000000e+04,1.690574223175644875e-03
2.076923076923076951e+04,1.545052044093608856e-03
2.153846153846153902e+04,1.442907145246863365e-03
2.230769230769230853e+04,1.224361592903733253e-03
2.307692307692307804e+04,1.232217415235936642e-03
2.384615384615384755e+04,1.185104716569185257e-03
2.461538461538461706e+04,1.040845061652362347e-03
2.538461538461538657e+04,1.128753647208213806e-03
2.615384615384615608e+04,9.182188659906387329e-04
2.692307692307692560e+04,9.035007096827030182e-04
2.769230769230769511e+04,8.577346452511847019e-04
2.846153846153846462e+04,8.975366363301873207e-04
2.923076923076923413e+04,8.615880506113171577e-04
3.000000000000000000e+04,7.497871993109583855e-04
