# Iterations, training_loss
0.000000000000000000e+00,1.382020860910415649e-02
1.923076923076923094e+03,8.111880160868167877e-03
3.846153846153846189e+03,1.711365068331360817e-03
5.769230769230769511e+03,8.695436990819871426e-04
7.692307692307692378e+03,8.322520880028605461e-04
9.615384615384615245e+03,5.554463132284581661e-04
1.153846153846153902e+04,4.544159746728837490e-04
1.346153846153846098e+04,4.157037765253335238e-04
1.538461538461538476e+04,3.363481373526155949e-04
1.730769230769230853e+04,3.026743943337351084e-04
1.923076923076923049e+04,3.137000021524727345e-04
2.115384615384615245e+04,3.069662488996982574e-04
2.307692307692307804e+04,3.033920656889677048e-04
2.500000000000000000e+04,2.029880415648221970e-04
2.692307692307692196e+04,2.022255066549405456e-04
2.884615384615384755e+04,2.019665262196213007e-04
3.076923076923076951e+04,2.011846954701468349e-04
3.269230769230769147e+04,2.012561744777485728e-04
3.461538461538461706e+04,2.008899609791114926e-04
3.653846153846153902e+04,2.003361878450959921e-04
3.846153846153846098e+04,2.002543333219364285e-04
4.038461538461538294e+04,2.002001710934564471e-04
4.230769230769230489e+04,2.001579268835484982e-04
4.423076923076923413e+04,2.001294633373618126e-04
4.615384615384615608e+04,2.001069224206730723e-04
4.807692307692307804e+04,2.000887616304680705e-04
5.000000000000000000e+04,2.000740205403417349e-04
5.192307692307692196e+04,2.000632666749879718e-04
5.384615384615384392e+04,2.000547392526641488e-04
5.576923076923077315e+04,2.001963875954970717e-04
5.769230769230769511e+04,2.001788525376468897e-04
5.961538461538461706e+04,2.001636894419789314e-04
6.153846153846153902e+04,2.001505345106124878e-04
6.346153846153846098e+04,2.001389657380059361e-04
6.538461538461538294e+04,2.001288376050069928e-04
6.730769230769231217e+04,2.001222746912389994e-04
6.923076923076923413e+04,2.000996755668893456e-04
7.115384615384615608e+04,2.000686363317072392e-04
7.307692307692307804e+04,2.000397216761484742e-04
7.500000000000000000e+04,2.000234962906688452e-04
