# Iterations, training_loss
0.000000000000000000e+00,3.160576834970729720e-12
8.131147540983606632e+03,6.482357619436163176e-12
1.626229508196721326e+04,5.303479443802272542e-12
2.439344262295082081e+04,5.703658725875193625e-11
3.252459016393442653e+04,2.222217418759719898e-12
4.065573770491803589e+04,1.102943474398654367e-12
4.878688524590164161e+04,4.915862638829593401e-13
5.691803278688524733e+04,2.342157197354755027e-11
6.504918032786885306e+04,9.574477495555289153e-12
7.318032786885245878e+04,1.079411646870420682e-11
8.131147540983607178e+04,1.118954061352095408e-11
8.944262295081967022e+04,9.083233297457748989e-12
9.757377049180328322e+04,7.463996434808883862e-12
1.057049180327868817e+05,6.319810560290184398e-12
1.138360655737704947e+05,5.299385496398967277e-12
1.219672131147540931e+05,4.550401288411221046e-12
1.300983606557377061e+05,3.337813749351714598e-12
1.382295081967213191e+05,1.809989658152488801e-12
1.463606557377049176e+05,9.853713981919365317e-13
1.544918032786885160e+05,5.867173066831377071e-13
1.626229508196721436e+05,2.542678741168646894e-12
1.707540983606557420e+05,2.297220573488356621e-12
1.788852459016393404e+05,2.095941259092071185e-12
1.870163934426229389e+05,1.910285514841736365e-12
1.951475409836065664e+05,1.777560845912795617e-12
2.032786885245901649e+05,1.663508848899486470e-12
2.114098360655737633e+05,1.564900227631060847e-12
2.195409836065573909e+05,1.459221632416074499e-12
2.276721311475409893e+05,1.360413734788346041e-12
2.358032786885245878e+05,1.262741105255427154e-12
2.439344262295081862e+05,1.170543588273342817e-12
2.520655737704918138e+05,1.100295093751924025e-12
2.601967213114754122e+05,1.042097397957464366e-12
2.683278688524590107e+05,9.945344244324805238e-13
2.764590163934426382e+05,9.597423767174206866e-13
2.845901639344262076e+05,9.326080489466259671e-13
2.927213114754098351e+05,9.067899426132286500e-13
3.008524590163934627e+05,8.740256240112598274e-13
3.089836065573770320e+05,8.377594408123800740e-13
3.171147540983606596e+05,8.078872315055163345e-13
3.252459016393442871e+05,7.713389931114644771e-13
3.333770491803278564e+05,7.324473059316938262e-13
3.415081967213114840e+05,6.985579649454454199e-13
3.496393442622951115e+05,6.588272137043882370e-13
3.577704918032786809e+05,6.190642616588082348e-13
3.659016393442623084e+05,5.866635844654910503e-13
3.740327868852458778e+05,5.565948093047556888e-13
3.821639344262295053e+05,5.153669917039305215e-13
3.902950819672131329e+05,4.902699340253446891e-13
3.984262295081967022e+05,4.679174799362972870e-13
4.065573770491803298e+05,4.470284277295621944e-13
4.146885245901639573e+05,4.282289583698584146e-13
4.228196721311475267e+05,4.092224606053185276e-13
4.309508196721311542e+05,3.903732263658976631e-13
4.390819672131147818e+05,3.784001107245971163e-13
4.472131147540983511e+05,3.704816401578492346e-13
4.553442622950819787e+05,3.615501181861852098e-13
4.634754098360656062e+05,3.508383362472999867e-13
4.716065573770491756e+05,3.453087696423523534e-13
4.797377049180328031e+05,3.389979811620202899e-13
4.878688524590163724e+05,3.348682279819686913e-13
4.960000000000000000e+05,3.316428349390415642e-13
