# Iterations, accuracy
0.000000000000000000e+00,7.052222490310668945e-01
7.666666666666666288e+02,7.124444246292114258e-01
1.533333333333333258e+03,7.141667008399963379e-01
2.300000000000000000e+03,7.172777652740478516e-01
3.066666666666666515e+03,7.191111445426940918e-01
3.833333333333333030e+03,7.206110954284667969e-01
4.600000000000000000e+03,7.225000262260437012e-01
5.366666666666666060e+03,7.247222065925598145e-01
6.133333333333333030e+03,7.253333330154418945e-01
6.900000000000000000e+03,7.266666889190673828e-01
7.666666666666666060e+03,7.271111011505126953e-01
8.433333333333332121e+03,7.273333668708801270e-01
9.200000000000000000e+03,7.283889055252075195e-01
9.966666666666666060e+03,7.284444570541381836e-01
1.073333333333333212e+04,7.297222018241882324e-01
1.150000000000000000e+04,7.300000190734863281e-01
1.226666666666666606e+04,7.307222485542297363e-01
1.303333333333333212e+04,7.311666607856750488e-01
1.380000000000000000e+04,7.307778000831604004e-01
1.456666666666666606e+04,7.323333621025085449e-01
1.533333333333333212e+04,7.321666479110717773e-01
1.610000000000000000e+04,7.325000166893005371e-01
1.686666666666666424e+04,7.323333621025085449e-01
1.763333333333333212e+04,7.326111197471618652e-01
1.840000000000000000e+04,7.329444289207458496e-01
1.916666666666666424e+04,7.327222228050231934e-01
1.993333333333333212e+04,7.323889136314392090e-01
2.070000000000000000e+04,7.331666946411132812e-01
2.146666666666666424e+04,7.350555658340454102e-01
2.223333333333333212e+04,7.333889007568359375e-01
2.300000000000000000e+04,7.324444651603698730e-01
2.376666666666666424e+04,7.329999804496765137e-01
2.453333333333333212e+04,7.336666584014892578e-01
2.530000000000000000e+04,7.342777848243713379e-01
2.606666666666666424e+04,7.337777614593505859e-01
2.683333333333333212e+04,7.343333363533020020e-01
2.760000000000000000e+04,7.346110939979553223e-01
2.836666666666666424e+04,7.341111302375793457e-01
2.913333333333333212e+04,7.343888878822326660e-01
2.990000000000000000e+04,7.347778081893920898e-01
3.066666666666666424e+04,7.349444627761840820e-01
3.143333333333333212e+04,7.346666455268859863e-01
3.220000000000000000e+04,7.350000143051147461e-01
3.296666666666666424e+04,7.354444265365600586e-01
3.373333333333332848e+04,7.352222204208374023e-01
3.450000000000000000e+04,7.347778081893920898e-01
