# Iterations, accuracy
0.000000000000000000e+00,7.145555615425109863e-01
7.666666666666666288e+02,7.194444537162780762e-01
1.533333333333333258e+03,7.236111164093017578e-01
2.300000000000000000e+03,7.261111140251159668e-01
3.066666666666666515e+03,7.277222275733947754e-01
3.833333333333333030e+03,7.294999957084655762e-01
4.600000000000000000e+03,7.310000061988830566e-01
5.366666666666666060e+03,7.320555448532104492e-01
6.133333333333333030e+03,7.333333492279052734e-01
6.900000000000000000e+03,7.337222099304199219e-01
7.666666666666666060e+03,7.341666817665100098e-01
8.433333333333332121e+03,7.359444499015808105e-01
9.200000000000000000e+03,7.357777953147888184e-01
9.966666666666666060e+03,7.362777590751647949e-01
1.073333333333333212e+04,7.366666793823242188e-01
1.150000000000000000e+04,7.370555400848388672e-01
1.226666666666666606e+04,7.377222180366516113e-01
1.303333333333333212e+04,7.371667027473449707e-01
1.380000000000000000e+04,7.382222414016723633e-01
1.456666666666666606e+04,7.377777695655822754e-01
1.533333333333333212e+04,7.381666898727416992e-01
1.610000000000000000e+04,7.377222180366516113e-01
1.686666666666666424e+04,7.384999990463256836e-01
1.763333333333333212e+04,7.382222414016723633e-01
1.840000000000000000e+04,7.382777929306030273e-01
1.916666666666666424e+04,7.382222414016723633e-01
1.993333333333333212e+04,7.388333678245544434e-01
2.070000000000000000e+04,7.380555868148803711e-01
2.146666666666666424e+04,7.375555634498596191e-01
2.223333333333333212e+04,7.379444241523742676e-01
2.300000000000000000e+04,7.386666536331176758e-01
2.376666666666666424e+04,7.380555868148803711e-01
2.453333333333333212e+04,7.378333210945129395e-01
2.530000000000000000e+04,7.375000119209289551e-01
2.606666666666666424e+04,7.381111383438110352e-01
2.683333333333333212e+04,7.376111149787902832e-01
2.760000000000000000e+04,7.377222180366516113e-01
2.836666666666666424e+04,7.375555634498596191e-01
2.913333333333333212e+04,7.375000119209289551e-01
2.990000000000000000e+04,7.376666665077209473e-01
3.066666666666666424e+04,7.375555634498596191e-01
3.143333333333333212e+04,7.375000119209289551e-01
3.220000000000000000e+04,7.377222180366516113e-01
3.296666666666666424e+04,7.376666665077209473e-01
3.373333333333332848e+04,7.381666898727416992e-01
3.450000000000000000e+04,7.376111149787902832e-01
