# Iterations, training_loss
0.000000000000000000e+00,9.355673682875931263e-05
1.935483870967741950e+03,1.574292764416895807e-05
3.870967741935483900e+03,8.456041541649028659e-06
5.806451612903225396e+03,1.367091681458987296e-05
7.741935483870967801e+03,5.159043212188407779e-06
9.677419354838710206e+03,1.331952717009698972e-06
1.161290322580645079e+04,1.638639872680869303e-07
1.354838709677419320e+04,2.420696603167016292e-07
1.548387096774193560e+04,1.353265020043181721e-07
1.741935483870967801e+04,5.886914777875063010e-08
1.935483870967742041e+04,2.113982944251802110e-08
2.129032258064516282e+04,1.710106545260714483e-08
2.322580645161290158e+04,9.008660484255415213e-09
2.516129032258064399e+04,7.475878582852146792e-09
2.709677419354838639e+04,3.314185370584254997e-09
2.903225806451612880e+04,4.460138036677108175e-09
3.096774193548387120e+04,3.694770711604178359e-09
3.290322580645161361e+04,3.152150096497052800e-09
3.483870967741935601e+04,2.747529981306229274e-09
3.677419354838709842e+04,2.435206924999988587e-09
3.870967741935484082e+04,2.186324010722273670e-09
4.064516129032258323e+04,1.984119979425713609e-09
4.258064516129032563e+04,1.815807171290373390e-09
4.451612903225806804e+04,1.674262506412560469e-09
4.645161290322580317e+04,1.552995843034921108e-09
4.838709677419354557e+04,1.448323683206353962e-09
5.032258064516128798e+04,1.356515566541816042e-09
5.225806451612903038e+04,1.275777483655815558e-09
5.419354838709677279e+04,1.204254806985716186e-09
5.612903225806451519e+04,1.140498917528987022e-09
5.806451612903225760e+04,1.082587464118489606e-09
6.000000000000000000e+04,1.030588170358726074e-09
