# Iterations, training_loss
0.000000000000000000e+00,1.134473830461502075e-03
1.935483870967741950e+03,2.809386933222413063e-04
3.870967741935483900e+03,5.023067569709382951e-05
5.806451612903225396e+03,2.053547541436273605e-05
7.741935483870967801e+03,3.554768045432865620e-05
9.677419354838710206e+03,1.078394780051894486e-05
1.161290322580645079e+04,2.696877800190122798e-06
1.354838709677419320e+04,2.128166670445352793e-06
1.548387096774193560e+04,6.440790798478701618e-07
1.741935483870967801e+04,1.948077112956525525e-07
1.935483870967742041e+04,7.753441622071477468e-08
2.129032258064516282e+04,1.663952886588049296e-08
2.322580645161290158e+04,3.733597253585685394e-08
2.516129032258064399e+04,3.804037618237998686e-08
2.709677419354838639e+04,3.132171144670792273e-08
2.903225806451612880e+04,2.957170508466333558e-08
3.096774193548387120e+04,2.451638181355519919e-08
3.290322580645161361e+04,1.301418706134427339e-08
3.483870967741935601e+04,9.347372653678576171e-09
3.677419354838709842e+04,6.890461090591770699e-09
3.870967741935484082e+04,5.360809574028735369e-09
4.064516129032258323e+04,4.303417178164181678e-09
4.258064516129032563e+04,7.269627122497013261e-09
4.451612903225806804e+04,6.017328857410575438e-09
4.645161290322580317e+04,1.021530415812321735e-08
4.838709677419354557e+04,9.525098931817410630e-09
5.032258064516128798e+04,3.663378933538297133e-09
5.225806451612903038e+04,3.140887550046045362e-09
5.419354838709677279e+04,7.134512536310921860e-09
5.612903225806451519e+04,3.578414009552943753e-09
5.806451612903225760e+04,3.831202022297475196e-09
6.000000000000000000e+04,4.055843660921709670e-09
