# Iterations, training_loss
0.000000000000000000e+00,2.043944224715232849e-02
5.128205128205127949e+03,1.573675079271197319e-03
1.025641025641025590e+04,1.234585535712540150e-03
1.538461538461538294e+04,2.088752225972712040e-04
2.051282051282051179e+04,2.568514901213347912e-04
2.564102564102564065e+04,2.074378717225044966e-04
3.076923076923076587e+04,2.005676215048879385e-04
3.589743589743589837e+04,2.012202894547954202e-04
4.102564102564102359e+04,2.006535942200571299e-04
4.615384615384614881e+04,2.003869740292429924e-04
5.128205128205128131e+04,2.002413675654679537e-04
5.641025641025640653e+04,2.001493412535637617e-04
6.153846153846153175e+04,2.001381071750074625e-04
6.666666666666665697e+04,2.001102111535146832e-04
7.179487179487179674e+04,2.001003740588203073e-04
7.692307692307692196e+04,2.000846143346279860e-04
8.205128205128204718e+04,2.000553358811885118e-04
8.717948717948717240e+04,2.000525855692103505e-04
9.230769230769229762e+04,2.000496606342494488e-04
9.743589743589743739e+04,2.000462991418316960e-04
1.025641025641025626e+05,2.000454842345789075e-04
1.076923076923076878e+05,2.000420499825850129e-04
1.128205128205128131e+05,2.000390959437936544e-04
1.179487179487179383e+05,2.000357053475454450e-04
1.230769230769230635e+05,2.000335225602611899e-04
1.282051282051282033e+05,2.000315580517053604e-04
1.333333333333333139e+05,2.000298263737931848e-04
1.384615384615384683e+05,2.000289096031337976e-04
1.435897435897435935e+05,2.000252425204962492e-04
1.487179487179487187e+05,2.000250970013439655e-04
1.538461538461538439e+05,2.000239619519561529e-04
1.589743589743589691e+05,2.000234089791774750e-04
1.641025641025640944e+05,2.000215754378587008e-04
1.692307692307692196e+05,2.000203385250642896e-04
1.743589743589743448e+05,2.000188105739653111e-04
1.794871794871794700e+05,2.000175009015947580e-04
1.846153846153845952e+05,2.000159875024110079e-04
1.897435897435897205e+05,2.000147069338709116e-04
1.948717948717948748e+05,2.000133536057546735e-04
2.000000000000000000e+05,2.000193489948287606e-04
