# Iterations, training_loss
0.000000000000000000e+00,4.989762558693655592e-08
8.131147540983606632e+03,1.606546118360085984e-09
1.626229508196721326e+04,3.180105068167904392e-10
2.439344262295082081e+04,1.625955065032158586e-10
3.252459016393442653e+04,1.091582380041700162e-10
4.065573770491803589e+04,8.209010554649509572e-11
4.878688524590164161e+04,6.600089225150540528e-11
5.691803278688524733e+04,5.496139307559211318e-11
6.504918032786885306e+04,4.705305242658219811e-11
7.318032786885245878e+04,4.123032817937577477e-11
8.131147540983607178e+04,3.671873222144128590e-11
8.944262295081967022e+04,3.306564050342686301e-11
9.757377049180328322e+04,3.006997081889117851e-11
1.057049180327868817e+05,2.754086195211336019e-11
1.138360655737704947e+05,2.541496180175073505e-11
1.219672131147540931e+05,2.356479594789462340e-11
1.300983606557377061e+05,2.201306671667513370e-11
1.382295081967213191e+05,2.068680990396920549e-11
1.463606557377049176e+05,1.945491510946251168e-11
1.544918032786885160e+05,1.832487460384779610e-11
1.626229508196721436e+05,1.741936456189918658e-11
1.707540983606557420e+05,1.646144331957088980e-11
1.788852459016393404e+05,1.570169515241470748e-11
1.870163934426229389e+05,1.500095186957040028e-11
1.951475409836065664e+05,1.438431491973535259e-11
2.032786885245901649e+05,1.385835370071308859e-11
2.114098360655737633e+05,1.318840349429084569e-11
2.195409836065573909e+05,1.274260991862563586e-11
2.276721311475409893e+05,1.221661227041037634e-11
2.358032786885245878e+05,1.183272837351756479e-11
2.439344262295081862e+05,1.140659615372907609e-11
2.520655737704918138e+05,1.100702255035779231e-11
2.601967213114754122e+05,1.070082911169834006e-11
2.683278688524590107e+05,1.031551146585263368e-11
2.764590163934426382e+05,9.987599289273951797e-12
2.845901639344262076e+05,9.713219811802176196e-12
2.927213114754098351e+05,9.482951750239276834e-12
3.008524590163934627e+05,9.226864064459938675e-12
3.089836065573770320e+05,8.893412915822462850e-12
3.171147540983606596e+05,8.731116524218762720e-12
3.252459016393442871e+05,8.394915838871863656e-12
3.333770491803278564e+05,8.239199253412543555e-12
3.415081967213114840e+05,8.095246695205560172e-12
3.496393442622951115e+05,7.855436787163050383e-12
3.577704918032786809e+05,7.671094662264899000e-12
3.659016393442623084e+05,7.486737792217201815e-12
3.740327868852458778e+05,7.344788839624971644e-12
3.821639344262295053e+05,7.171381977838509059e-12
3.902950819672131329e+05,7.088438776919891993e-12
3.984262295081967022e+05,6.895761739400541046e-12
4.065573770491803298e+05,6.735320634554398112e-12
4.146885245901639573e+05,6.581186116905168859e-12
4.228196721311475267e+05,6.472718628441898048e-12
4.309508196721311542e+05,6.378729575789998663e-12
4.390819672131147818e+05,6.251767766668470117e-12
4.472131147540983511e+05,6.149612069572540918e-12
4.553442622950819787e+05,5.961650444141763927e-12
4.634754098360656062e+05,5.873060284627973360e-12
4.716065573770491756e+05,5.808506887278186426e-12
4.797377049180328031e+05,5.693729342171049979e-12
4.878688524590163724e+05,5.614464622383241732e-12
4.960000000000000000e+05,5.536410305900796303e-12
