# Iterations, accuracy
0.000000000000000000e+00,5.241999626159667969e-01
8.131147540983606632e+03,5.207999944686889648e-01
1.626229508196721326e+04,5.182999968528747559e-01
2.439344262295082081e+04,5.207999944686889648e-01
3.252459016393442653e+04,5.220000147819519043e-01
4.065573770491803589e+04,5.180000066757202148e-01
4.878688524590164161e+04,5.249999761581420898e-01
5.691803278688524733e+04,5.224999785423278809e-01
6.504918032786885306e+04,5.213999748229980469e-01
7.318032786885245878e+04,5.218999981880187988e-01
8.131147540983607178e+04,5.218999981880187988e-01
8.944262295081967022e+04,5.225999951362609863e-01
9.757377049180328322e+04,5.144000053405761719e-01
1.057049180327868817e+05,5.218999981880187988e-01
1.138360655737704947e+05,5.225999951362609863e-01
1.219672131147540931e+05,5.216999650001525879e-01
1.300983606557377061e+05,5.235999822616577148e-01
1.382295081967213191e+05,5.220000147819519043e-01
1.463606557377049176e+05,5.210999846458435059e-01
1.544918032786885160e+05,5.205999612808227539e-01
1.626229508196721436e+05,5.221999883651733398e-01
1.707540983606557420e+05,5.234000086784362793e-01
1.788852459016393404e+05,5.242999792098999023e-01
1.870163934426229389e+05,5.209999680519104004e-01
1.951475409836065664e+05,5.246999859809875488e-01
2.032786885245901649e+05,5.212000012397766113e-01
2.114098360655737633e+05,5.218999981880187988e-01
2.195409836065573909e+05,5.212000012397766113e-01
2.276721311475409893e+05,5.198000073432922363e-01
2.358032786885245878e+05,5.209999680519104004e-01
2.439344262295081862e+05,5.194999575614929199e-01
2.520655737704918138e+05,5.181999802589416504e-01
2.601967213114754122e+05,5.242999792098999023e-01
2.683278688524590107e+05,5.194000005722045898e-01
2.764590163934426382e+05,5.194999575614929199e-01
2.845901639344262076e+05,5.232999920845031738e-01
2.927213114754098351e+05,5.198000073432922363e-01
3.008524590163934627e+05,5.207999944686889648e-01
3.089836065573770320e+05,5.230999588966369629e-01
3.171147540983606596e+05,5.202999711036682129e-01
3.252459016393442871e+05,5.202999711036682129e-01
3.333770491803278564e+05,5.177999734878540039e-01
3.415081967213114840e+05,5.191999673843383789e-01
3.496393442622951115e+05,5.198999643325805664e-01
3.577704918032786809e+05,5.212999582290649414e-01
3.659016393442623084e+05,5.246999859809875488e-01
3.740327868852458778e+05,5.205999612808227539e-01
3.821639344262295053e+05,5.223999619483947754e-01
3.902950819672131329e+05,5.252000093460083008e-01
3.984262295081967022e+05,5.126999616622924805e-01
4.065573770491803298e+05,5.200999975204467773e-01
4.146885245901639573e+05,5.205999612808227539e-01
4.228196721311475267e+05,5.213999748229980469e-01
4.309508196721311542e+05,5.209999680519104004e-01
4.390819672131147818e+05,5.241999626159667969e-01
4.472131147540983511e+05,5.217999815940856934e-01
4.553442622950819787e+05,5.212999582290649414e-01
4.634754098360656062e+05,5.242999792098999023e-01
4.716065573770491756e+05,5.227000117301940918e-01
4.797377049180328031e+05,5.173000097274780273e-01
4.878688524590163724e+05,5.194000005722045898e-01
4.960000000000000000e+05,5.209000110626220703e-01
