# Iterations, training_loss
0.000000000000000000e+00,1.457038801163434982e-02
5.084745762711864700e+03,3.060346236452460289e-03
1.016949152542372940e+04,9.874571114778518677e-04
1.525423728813559501e+04,4.518337955232709646e-04
2.033898305084745880e+04,2.674162678886204958e-04
2.542372881355932259e+04,2.157175476895645261e-04
3.050847457627119002e+04,2.028363669523969293e-04
3.559322033898305381e+04,2.015867357840761542e-04
4.067796610169491760e+04,2.007517759921029210e-04
4.576271186440678139e+04,2.001812827074900270e-04
5.084745762711864518e+04,2.001300017582252622e-04
5.593220338983050897e+04,2.000848762691020966e-04
6.101694915254238003e+04,2.000635140575468540e-04
6.610169491525423655e+04,2.000487729674205184e-04
7.118644067796610761e+04,2.000355016207322478e-04
7.627118644067796413e+04,2.000357635552063584e-04
8.135593220338983519e+04,2.000346139539033175e-04
8.644067796610170626e+04,2.000113454414531589e-04
9.152542372881356278e+04,2.000132953980937600e-04
9.661016949152543384e+04,2.000131062231957912e-04
1.016949152542372904e+05,2.000107051571831107e-04
1.067796610169491614e+05,2.000105741899460554e-04
1.118644067796610179e+05,2.000216481974348426e-04
1.169491525423728890e+05,2.000363601837307215e-04
1.220338983050847601e+05,2.000341191887855530e-04
1.271186440677966166e+05,2.000327804125845432e-04
1.322033898305084731e+05,2.000309468712657690e-04
1.372881355932203587e+05,2.000276290345937014e-04
1.423728813559322152e+05,2.000317472266033292e-04
1.474576271186440717e+05,2.000302047235891223e-04
1.525423728813559283e+05,2.000281820073723793e-04
1.576271186440678139e+05,2.000269596464931965e-04
1.627118644067796704e+05,2.000247623072937131e-04
1.677966101694915269e+05,2.000237873289734125e-04
1.728813559322034125e+05,2.000228560063987970e-04
1.779661016949152690e+05,2.000220265472307801e-04
1.830508474576271256e+05,2.000208623940125108e-04
1.881355932203389821e+05,2.000200911425054073e-04
1.932203389830508677e+05,2.000190725084394217e-04
1.983050847457627242e+05,2.000180975301191211e-04
2.033898305084745807e+05,2.000175445573404431e-04
2.084745762711864663e+05,2.000166568905115128e-04
2.135593220338983228e+05,2.000162348849698901e-04
2.186440677966101794e+05,2.000154927372932434e-04
2.237288135593220359e+05,2.000026870518922806e-04
2.288135593220339215e+05,2.000026142923161387e-04
2.338983050847457780e+05,2.000025415327399969e-04
2.389830508474576345e+05,2.000024542212486267e-04
2.440677966101695201e+05,2.000033564399927855e-04
2.491525423728813767e+05,2.000035747187212110e-04
2.542372881355932332e+05,2.000038075493648648e-04
2.593220338983050897e+05,2.000039967242628336e-04
2.644067796610169462e+05,2.000041858991608024e-04
2.694915254237288027e+05,2.000043750740587711e-04
2.745762711864407174e+05,2.000046224566176534e-04
2.796610169491525739e+05,2.000048552872613072e-04
2.847457627118644305e+05,2.000090025831013918e-04
2.898305084745762870e+05,2.000088570639491081e-04
2.949152542372881435e+05,2.000086533371359110e-04
3.000000000000000000e+05,2.000085369218140841e-04
