# Iterations, training_loss
0.000000000000000000e+00,1.777011901140213013e-02
1.935483870967741950e+03,2.111478941515088081e-03
3.870967741935483900e+03,8.689506794326007366e-04
5.806451612903225396e+03,7.557513308711349964e-04
7.741935483870967801e+03,5.476521910168230534e-04
9.677419354838710206e+03,4.636011726688593626e-04
1.161290322580645079e+04,4.229541227687150240e-04
1.354838709677419320e+04,3.995094739366322756e-04
1.548387096774193560e+04,4.009569238405674696e-04
1.741935483870967801e+04,3.975786676164716482e-04
1.935483870967742041e+04,3.971945552621036768e-04
2.129032258064516282e+04,3.967664379160851240e-04
2.322580645161290158e+04,3.966955409850925207e-04
2.516129032258064399e+04,3.967786324210464954e-04
2.709677419354838639e+04,3.967311058659106493e-04
2.903225806451612880e+04,3.966954536736011505e-04
3.096774193548387120e+04,3.966797085013240576e-04
3.290322580645161361e+04,3.966759250033646822e-04
3.483870967741935601e+04,3.966826770920306444e-04
3.677419354838709842e+04,3.966742660850286484e-04
3.870967741935484082e+04,3.966728982049971819e-04
4.064516129032258323e+04,3.966739750467240810e-04
4.258064516129032563e+04,3.966732183471322060e-04
4.451612903225806804e+04,3.966769727412611246e-04
4.645161290322580317e+04,3.966757212765514851e-04
4.838709677419354557e+04,3.966748772654682398e-04
5.032258064516128798e+04,3.966747317463159561e-04
5.225806451612903038e+04,3.966738004237413406e-04
5.419354838709677279e+04,3.966731892433017492e-04
5.612903225806451519e+04,3.966726653743535280e-04
5.806451612903225760e+04,3.966721997130662203e-04
6.000000000000000000e+04,3.966712392866611481e-04
