# Iterations, training_loss
0.000000000000000000e+00,1.541026867926120758e-03
1.935483870967741950e+03,6.228970596566796303e-05
3.870967741935483900e+03,1.656199747230857611e-04
5.806451612903225396e+03,5.843660983373411000e-05
7.741935483870967801e+03,1.925857759488280863e-05
9.677419354838710206e+03,6.401327482308261096e-06
1.161290322580645079e+04,3.319938969070790336e-06
1.354838709677419320e+04,1.335263050350476988e-06
1.548387096774193560e+04,3.344030119478702545e-07
1.741935483870967801e+04,2.498497408964794886e-08
1.935483870967742041e+04,1.065411936451710062e-07
2.129032258064516282e+04,3.927608105414037709e-08
2.322580645161290158e+04,8.728852307626766560e-09
2.516129032258064399e+04,1.621103962179404334e-08
2.709677419354838639e+04,1.482320577395057626e-08
2.903225806451612880e+04,1.117745718204332661e-08
3.096774193548387120e+04,5.948072256956038473e-09
3.290322580645161361e+04,6.402452790155166440e-09
3.483870967741935601e+04,6.106791961002500102e-09
3.677419354838709842e+04,5.466090691186309414e-09
3.870967741935484082e+04,4.561553357262937425e-09
4.064516129032258323e+04,4.387464613841984828e-09
4.258064516129032563e+04,3.258349590140596774e-09
4.451612903225806804e+04,2.781091357206832981e-09
4.645161290322580317e+04,3.383027857850606779e-09
4.838709677419354557e+04,2.825160327901699020e-09
5.032258064516128798e+04,2.316336455976397701e-09
5.225806451612903038e+04,2.745859983832588114e-09
5.419354838709677279e+04,2.583981029147253139e-09
5.612903225806451519e+04,2.439874524640117670e-09
5.806451612903225760e+04,2.310883706613253707e-09
6.000000000000000000e+04,2.195082338118936605e-09
