# Iterations, accuracy
0.000000000000000000e+00,6.069444417953491211e-01
5.217391304347826008e+03,6.053333282470703125e-01
1.043478260869565202e+04,6.012777686119079590e-01
1.565217391304347802e+04,5.985000133514404297e-01
2.086956521739130403e+04,6.000555753707885742e-01
2.608695652173912822e+04,5.981110930442810059e-01
3.130434782608695605e+04,5.987777709960937500e-01
3.652173913043478387e+04,5.970000028610229492e-01
4.173913043478260806e+04,5.966666936874389648e-01
4.695652173913043225e+04,5.976111292839050293e-01
5.217391304347825644e+04,5.968888998031616211e-01
5.739130434782608791e+04,5.970555543899536133e-01
6.260869565217391209e+04,5.978888869285583496e-01
6.782608695652174356e+04,5.976111292839050293e-01
7.304347826086956775e+04,5.973333120346069336e-01
7.826086956521739194e+04,5.971666574478149414e-01
8.347826086956521613e+04,5.972222089767456055e-01
8.869565217391304031e+04,5.968888998031616211e-01
9.391304347826086450e+04,5.979444384574890137e-01
9.913043478260868869e+04,5.970555543899536133e-01
1.043478260869565129e+05,5.968888998031616211e-01
1.095652173913043516e+05,5.974444746971130371e-01
1.147826086956521758e+05,5.976666808128356934e-01
1.200000000000000000e+05,5.967777967453002930e-01
