# Iterations, accuracy
0.000000000000000000e+00,6.121667027473449707e-01
1.956521739130434753e+03,6.104999780654907227e-01
3.913043478260869506e+03,6.118333339691162109e-01
5.869565217391304031e+03,6.105555891990661621e-01
7.826086956521739012e+03,6.090000271797180176e-01
9.782608695652173992e+03,6.078888773918151855e-01
1.173913043478260806e+04,6.059444546699523926e-01
1.369565217391304395e+04,6.049444675445556641e-01
1.565217391304347802e+04,6.050000190734863281e-01
1.760869565217391209e+04,6.045555472373962402e-01
1.956521739130434798e+04,6.042777895927429199e-01
2.152173913043478387e+04,6.038333177566528320e-01
2.347826086956521613e+04,6.036111116409301758e-01
2.543478260869565202e+04,6.031666994094848633e-01
2.739130434782608791e+04,6.033333539962768555e-01
2.934782608695652016e+04,6.026111245155334473e-01
3.130434782608695605e+04,6.023889183998107910e-01
3.326086956521739194e+04,6.028333306312561035e-01
3.521739130434782419e+04,6.032222509384155273e-01
3.717391304347826372e+04,6.024444699287414551e-01
3.913043478260869597e+04,6.031110882759094238e-01
4.108695652173912822e+04,6.033889055252075195e-01
4.304347826086956775e+04,6.058333516120910645e-01
4.500000000000000000e+04,6.038333177566528320e-01
