# kappa, Accuracy_by_class
0.000000000000000000e+00,1.120000034570693970e-01,1.819999963045120239e-01,0.000000000000000000e+00,1.999999955296516418e-02,0.000000000000000000e+00,3.000000026077032089e-03,5.469999909400939941e-01,5.929999947547912598e-01,2.000000094994902611e-03,0.000000000000000000e+00
3.602003749545574229e-01,0.000000000000000000e+00,2.509999871253967285e-01,9.969999790191650391e-01,2.000000094994902611e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.000000189989805222e-03,4.709999859333038330e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.572460549365556792e-01,4.000000189989805222e-03,9.559999704360961914e-01,9.250000119209289551e-01,1.000000047497451305e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.360000073909759521e-01,9.769999980926513672e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.156922120400463383e-01,9.999999776482582092e-03,9.779999852180480957e-01,9.200000166893005371e-01,2.000000094994902611e-03,0.000000000000000000e+00,1.000000047497451305e-03,9.499999880790710449e-02,9.929999709129333496e-01,2.000000094994902611e-03,0.000000000000000000e+00
5.576475551370840833e-01,0.000000000000000000e+00,8.479999899864196777e-01,7.519999742507934570e-01,2.000000094994902611e-03,0.000000000000000000e+00,1.000000047497451305e-03,6.830000281333923340e-01,9.769999980926513672e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.903987512355546308e-01,1.000000047497451305e-03,9.660000205039978027e-01,9.240000247955322266e-01,6.000000052154064178e-03,0.000000000000000000e+00,4.999999888241291046e-03,3.429999947547912598e-01,9.810000061988830566e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.172664759904483711e-01,1.000000047497451305e-03,9.580000042915344238e-01,9.689999818801879883e-01,1.000000047497451305e-03,0.000000000000000000e+00,3.000000026077032089e-03,1.519999951124191284e-01,9.840000271797180176e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.400460915908617876e-01,1.000000047497451305e-03,9.020000100135803223e-01,5.809999704360961914e-01,2.000000094994902611e-03,0.000000000000000000e+00,2.000000094994902611e-03,7.620000243186950684e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.598189318949787552e-01,1.000000047497451305e-03,9.369999766349792480e-01,7.319999933242797852e-01,3.000000026077032089e-03,0.000000000000000000e+00,2.000000094994902611e-03,6.719999909400939941e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.772869874031115511e-01,1.000000047497451305e-03,9.549999833106994629e-01,9.330000281333923340e-01,2.000000094994902611e-03,0.000000000000000000e+00,2.000000094994902611e-03,3.779999911785125732e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.929319079997784403e-01,1.000000047497451305e-03,9.190000295639038086e-01,5.500000119209289551e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000026077032089e-03,8.220000267028808594e-01,1.000000000000000000e+00,1.000000047497451305e-03,0.000000000000000000e+00
7.070985442461923398e-01,1.000000047497451305e-03,9.240000247955322266e-01,2.660000026226043701e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000026077032089e-03,9.110000133514404297e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.200423015234777013e-01,0.000000000000000000e+00,8.640000224113464355e-01,1.689999997615814209e-01,1.000000047497451305e-03,0.000000000000000000e+00,1.300000026822090149e-02,9.520000219345092773e-01,1.000000000000000000e+00,1.000000047497451305e-03,0.000000000000000000e+00
7.319576263210629818e-01,0.000000000000000000e+00,9.319999814033508301e-01,9.670000076293945312e-01,1.700000092387199402e-02,0.000000000000000000e+00,2.700000070035457611e-02,2.919999957084655762e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.429959838387223403e-01,0.000000000000000000e+00,8.949999809265136719e-01,9.219999909400939941e-01,4.999999888241291046e-03,0.000000000000000000e+00,5.000000074505805969e-02,5.419999957084655762e-01,9.860000014305114746e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.532776609597874318e-01,0.000000000000000000e+00,7.900000214576721191e-01,1.550000011920928955e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.499999970197677612e-02,9.570000171661376953e-01,9.909999966621398926e-01,1.000000047497451305e-03,0.000000000000000000e+00
7.628997767278214992e-01,1.000000047497451305e-03,9.509999752044677734e-01,6.809999942779541016e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.250000000000000000e-01,7.850000262260437012e-01,9.589999914169311523e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.719418747530597535e-01,0.000000000000000000e+00,9.060000181198120117e-01,2.879999876022338867e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.169999986886978149e-01,9.319999814033508301e-01,9.959999918937683105e-01,1.000000047497451305e-03,0.000000000000000000e+00
7.804699238115689885e-01,1.000000047497451305e-03,9.549999833106994629e-01,7.139999866485595703e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.819999963045120239e-01,7.770000100135803223e-01,9.629999995231628418e-01,1.000000047497451305e-03,0.000000000000000000e+00
7.885392411809402091e-01,1.000000047497451305e-03,9.639999866485595703e-01,8.560000061988830566e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.919999897480010986e-01,6.140000224113464355e-01,6.779999732971191406e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.961966690918951262e-01,1.000000047497451305e-03,9.229999780654907227e-01,6.499999761581420898e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.669999718666076660e-01,8.069999814033508301e-01,2.790000140666961670e-01,1.000000047497451305e-03,0.000000000000000000e+00
8.034822221925064234e-01,0.000000000000000000e+00,8.840000033378601074e-01,5.289999842643737793e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.590000033378601074e-01,8.690000176429748535e-01,9.879999756813049316e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.104303531837997454e-01,1.000000047497451305e-03,9.509999752044677734e-01,8.090000152587890625e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.240000069141387939e-01,7.239999771118164062e-01,9.969999790191650391e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.170709381333576271e-01,0.000000000000000000e+00,9.070000052452087402e-01,6.589999794960021973e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.490000069141387939e-01,8.270000219345092773e-01,9.789999723434448242e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.234300528224418603e-01,1.000000047497451305e-03,9.570000171661376953e-01,7.879999876022338867e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.119999885559082031e-01,7.360000014305114746e-01,9.419999718666076660e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.295305911510977293e-01,0.000000000000000000e+00,9.210000038146972656e-01,3.190000057220458984e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.499999880790710449e-01,9.340000152587890625e-01,9.840000271797180176e-01,1.000000047497451305e-03,0.000000000000000000e+00
8.353927626569433995e-01,0.000000000000000000e+00,9.029999971389770508e-01,4.600000083446502686e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.360000252723693848e-01,8.949999809265136719e-01,7.599999904632568359e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.410344964410481072e-01,0.000000000000000000e+00,9.319999814033508301e-01,8.610000014305114746e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.370000123977661133e-01,6.899999976158142090e-01,8.889999985694885254e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.464717718649968914e-01,0.000000000000000000e+00,9.150000214576721191e-01,6.219999790191650391e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.699999809265136719e-01,8.439999818801879883e-01,9.539999961853027344e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.517188913942997930e-01,0.000000000000000000e+00,9.409999847412109375e-01,8.080000281333923340e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.759999871253967285e-01,7.480000257492065430e-01,8.750000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.567887073240901818e-01,0.000000000000000000e+00,9.390000104904174805e-01,8.640000224113464355e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.329999804496765137e-01,6.919999718666076660e-01,9.800000190734863281e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.616928114361657176e-01,0.000000000000000000e+00,9.350000023841857910e-01,4.020000100135803223e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.759999871253967285e-01,9.190000295639038086e-01,8.889999985694885254e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.664416946303522549e-01,0.000000000000000000e+00,9.459999799728393555e-01,8.579999804496765137e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.880000114440917969e-01,6.899999976158142090e-01,8.799999952316284180e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.710448820597966879e-01,0.000000000000000000e+00,9.530000090599060059e-01,7.390000224113464355e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.340000152587890625e-01,7.870000004768371582e-01,8.159999847412109375e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.755110481470149697e-01,0.000000000000000000e+00,9.629999995231628418e-01,8.190000057220458984e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.759999871253967285e-01,7.279999852180480957e-01,9.409999847412109375e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.798481149714809657e-01,0.000000000000000000e+00,9.599999785423278809e-01,6.779999732971191406e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.470000267028808594e-01,7.590000033378601074e-01,8.600000143051147461e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.840633368327419639e-01,0.000000000000000000e+00,9.589999914169311523e-01,6.460000276565551758e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.100000023841857910e-01,8.199999928474426270e-01,9.769999980926513672e-01,0.000000000000000000e+00,0.000000000000000000e+00
