# Iterations, training_loss
0.000000000000000000e+00,1.142089068889617920e-01
7.692307692307692832e+02,7.494542002677917480e-02
1.538461538461538566e+03,5.511552467942237854e-02
2.307692307692307622e+03,3.803336247801780701e-02
3.076923076923077133e+03,3.232817351818084717e-02
3.846153846153846644e+03,2.176743745803833008e-02
4.615384615384615245e+03,1.990824565291404724e-02
5.384615384615384755e+03,1.228565070778131485e-02
6.153846153846154266e+03,8.509425446391105652e-03
6.923076923076923777e+03,1.037736237049102783e-02
7.692307692307693287e+03,8.636364713311195374e-03
8.461538461538462798e+03,4.344836343079805374e-03
9.230769230769230489e+03,4.006555303931236267e-03
1.000000000000000000e+04,4.736455623060464859e-03
1.076923076923076951e+04,3.892772598192095757e-03
1.153846153846153902e+04,1.969933975487947464e-03
1.230769230769230853e+04,2.394285751506686211e-03
1.307692307692307804e+04,2.112684538587927818e-03
1.384615384615384755e+04,1.805663458071649075e-03
1.461538461538461706e+04,1.495174132287502289e-03
1.538461538461538657e+04,1.232328359037637711e-03
1.615384615384615427e+04,8.915114449337124825e-04
1.692307692307692560e+04,8.474349742755293846e-04
1.769230769230769511e+04,7.104328251443803310e-04
1.846153846153846098e+04,5.292339483276009560e-04
1.923076923076923049e+04,3.860003780573606491e-04
2.000000000000000000e+04,3.576565068215131760e-04
2.076923076923076951e+04,3.382432914804667234e-04
2.153846153846153902e+04,2.824665862135589123e-04
2.230769230769230853e+04,2.386126434430480003e-04
2.307692307692307804e+04,1.972242316696792841e-04
2.384615384615384755e+04,1.659135014051571488e-04
2.461538461538461706e+04,1.406842202413827181e-04
2.538461538461538657e+04,1.184372667921707034e-04
2.615384615384615608e+04,9.942856559064239264e-05
2.692307692307692560e+04,8.274112769868224859e-05
2.769230769230769511e+04,6.989684334257617593e-05
2.846153846153846462e+04,5.999693894409574568e-05
2.923076923076923413e+04,5.111160135129466653e-05
3.000000000000000000e+04,4.335922494647093117e-05
