# Iterations, training_loss
0.000000000000000000e+00,7.349106948822736740e-03
5.084745762711864700e+03,2.203862648457288742e-03
1.016949152542372940e+04,6.617991020902991295e-04
1.525423728813559501e+04,3.037177084479480982e-04
2.033898305084745880e+04,2.008609008044004440e-04
2.542372881355932259e+04,2.200908056693151593e-04
3.050847457627119002e+04,1.039967901306226850e-04
3.559322033898305381e+04,1.016572714434005320e-04
4.067796610169491760e+04,1.090162040782161057e-04
4.576271186440678139e+04,1.024127850541844964e-04
5.084745762711864518e+04,1.006438978947699070e-04
5.593220338983050897e+04,1.000689590000547469e-04
6.101694915254238003e+04,1.001150667434558272e-04
6.610169491525423655e+04,1.000014963210560381e-04
7.118644067796610761e+04,1.000510819721966982e-04
7.627118644067796413e+04,1.000396732706576586e-04
8.135593220338983519e+04,1.000309421215206385e-04
8.644067796610170626e+04,1.000273114186711609e-04
9.152542372881356278e+04,1.000105476123280823e-04
9.661016949152543384e+04,1.000199408736079931e-04
1.016949152542372904e+05,1.000156844384036958e-04
1.067796610169491614e+05,1.000149932224303484e-04
1.118644067796610179e+05,1.000069605652242899e-04
1.169491525423728890e+05,1.000086485873907804e-04
1.220338983050847601e+05,1.000107877189293504e-04
1.271186440677966166e+05,1.000097690848633647e-04
1.322033898305084731e+05,1.000090560410171747e-04
1.372881355932203587e+05,1.000081756501458585e-04
1.423728813559322152e+05,1.000020274659618735e-04
1.474576271186440717e+05,1.000019983621314168e-04
1.525423728813559283e+05,1.000019256025552750e-04
1.576271186440678139e+05,1.000018964987248182e-04
1.627118644067796704e+05,1.000018819468095899e-04
1.677966101694915269e+05,1.000018237391486764e-04
1.728813559322034125e+05,1.000017873593606055e-04
1.779661016949152690e+05,1.000041593215428293e-04
1.830508474576271256e+05,1.000038391794078052e-04
1.881355932203389821e+05,1.000036063487641513e-04
1.932203389830508677e+05,1.000033589662052691e-04
1.983050847457627242e+05,1.000031552393920720e-04
2.033898305084745807e+05,1.000030024442821741e-04
2.084745762711864663e+05,1.000028350972570479e-04
2.135593220338983228e+05,1.000026895781047642e-04
2.186440677966101794e+05,1.000025586108677089e-04
2.237288135593220359e+05,1.000024203676730394e-04
2.288135593220339215e+05,1.000023112283088267e-04
2.338983050847457780e+05,1.000021802610717714e-04
2.389830508474576345e+05,1.000020929495804012e-04
2.440677966101695201e+05,1.000019910861738026e-04
2.491525423728813767e+05,1.000018819468095899e-04
2.542372881355932332e+05,1.000027041300199926e-04
2.593220338983050897e+05,1.000025877146981657e-04
2.644067796610169462e+05,1.000025004032067955e-04
2.694915254237288027e+05,1.000015981844626367e-04
2.745762711864407174e+05,1.000015254248864949e-04
2.796610169491525739e+05,1.000014744931831956e-04
2.847457627118644305e+05,1.000014017336070538e-04
2.898305084745762870e+05,1.000013362499885261e-04
2.949152542372881435e+05,1.000012853182852268e-04
3.000000000000000000e+05,1.000012343865819275e-04
