# Iterations, accuracy
0.000000000000000000e+00,7.141667008399963379e-01
7.666666666666666288e+02,7.198889255523681641e-01
1.533333333333333258e+03,7.229999899864196777e-01
2.300000000000000000e+03,7.256110906600952148e-01
3.066666666666666515e+03,7.272222042083740234e-01
3.833333333333333030e+03,7.284444570541381836e-01
4.600000000000000000e+03,7.300000190734863281e-01
5.366666666666666060e+03,7.319999933242797852e-01
6.133333333333333030e+03,7.333333492279052734e-01
6.900000000000000000e+03,7.342777848243713379e-01
7.666666666666666060e+03,7.356666922569274902e-01
8.433333333333332121e+03,7.354444265365600586e-01
9.200000000000000000e+03,7.367222309112548828e-01
9.966666666666666060e+03,7.360000014305114746e-01
1.073333333333333212e+04,7.360555529594421387e-01
1.150000000000000000e+04,7.366666793823242188e-01
1.226666666666666606e+04,7.370555400848388672e-01
1.303333333333333212e+04,7.365000247955322266e-01
1.380000000000000000e+04,7.373889088630676270e-01
1.456666666666666606e+04,7.372778058052062988e-01
1.533333333333333212e+04,7.369999885559082031e-01
1.610000000000000000e+04,7.378888726234436035e-01
1.686666666666666424e+04,7.377777695655822754e-01
1.763333333333333212e+04,7.375000119209289551e-01
1.840000000000000000e+04,7.383333444595336914e-01
1.916666666666666424e+04,7.387222051620483398e-01
1.993333333333333212e+04,7.372222542762756348e-01
2.070000000000000000e+04,7.388333678245544434e-01
2.146666666666666424e+04,7.378333210945129395e-01
2.223333333333333212e+04,7.392222285270690918e-01
2.300000000000000000e+04,7.382777929306030273e-01
2.376666666666666424e+04,7.366111278533935547e-01
2.453333333333333212e+04,7.390555739402770996e-01
2.530000000000000000e+04,7.367777824401855469e-01
2.606666666666666424e+04,7.368333339691162109e-01
2.683333333333333212e+04,7.368888854980468750e-01
2.760000000000000000e+04,7.375555634498596191e-01
2.836666666666666424e+04,7.377222180366516113e-01
2.913333333333333212e+04,7.366666793823242188e-01
2.990000000000000000e+04,7.369444370269775391e-01
3.066666666666666424e+04,7.388889193534851074e-01
3.143333333333333212e+04,7.393333315849304199e-01
3.220000000000000000e+04,7.390000224113464355e-01
3.296666666666666424e+04,7.375555634498596191e-01
3.373333333333332848e+04,7.374444603919982910e-01
3.450000000000000000e+04,7.383333444595336914e-01
