# Iterations, training_loss
0.000000000000000000e+00,1.356043014675378799e-02
5.084745762711864700e+03,7.982258684933185577e-03
1.016949152542372940e+04,8.000196539796888828e-04
1.525423728813559501e+04,1.065882970578968525e-03
2.033898305084745880e+04,3.392122744116932154e-04
2.542372881355932259e+04,4.864566108153667301e-06
3.050847457627119002e+04,7.110029400791972876e-06
3.559322033898305381e+04,3.119516577498870902e-06
4.067796610169491760e+04,1.475542376283556223e-06
4.576271186440678139e+04,2.395865521975792944e-06
5.084745762711864518e+04,1.159099156211595982e-06
5.593220338983050897e+04,5.711544304176641162e-07
6.101694915254238003e+04,2.603729001293686451e-07
6.610169491525423655e+04,1.278151984251962858e-07
7.118644067796610761e+04,1.212782478887675097e-07
7.627118644067796413e+04,4.414691900933576107e-08
8.135593220338983519e+04,3.121364944291826760e-09
8.644067796610170626e+04,2.017465083881120336e-09
9.152542372881356278e+04,2.670395904402766973e-09
9.661016949152543384e+04,2.651729280600534366e-09
1.016949152542372904e+05,6.862139745322792805e-09
1.067796610169491614e+05,2.872325044478429845e-09
1.118644067796610179e+05,3.111122248711239990e-09
1.169491525423728890e+05,3.356052769021289350e-09
1.220338983050847601e+05,9.125540323395853193e-09
1.271186440677966166e+05,1.849558950439700311e-09
1.322033898305084731e+05,1.924904236005886560e-09
1.372881355932203587e+05,3.852362429057620830e-09
1.423728813559322152e+05,3.691321248666667998e-09
1.474576271186440717e+05,2.026567802460021994e-09
1.525423728813559283e+05,2.036139479244525319e-09
1.576271186440678139e+05,2.092681139487240216e-09
1.627118644067796704e+05,1.645057423615980952e-09
1.677966101694915269e+05,1.152350659339163030e-09
1.728813559322034125e+05,8.142281293643804929e-10
1.779661016949152690e+05,1.160183060733288585e-09
1.830508474576271256e+05,2.097387152844021330e-09
1.881355932203389821e+05,2.142434007978977206e-09
1.932203389830508677e+05,2.050438929757092410e-09
1.983050847457627242e+05,1.452810760582678995e-09
2.033898305084745807e+05,2.190926995382369569e-09
2.084745762711864663e+05,1.562795226561775053e-09
2.135593220338983228e+05,1.428051787932815841e-09
2.186440677966101794e+05,1.303809948893785986e-09
2.237288135593220359e+05,1.186600706581941722e-09
2.288135593220339215e+05,1.089704326773244247e-09
2.338983050847457780e+05,9.980403170573026728e-10
2.389830508474576345e+05,4.208095649715914988e-09
2.440677966101695201e+05,4.020919597280681046e-09
2.491525423728813767e+05,2.382483321738959603e-09
2.542372881355932332e+05,2.420253109036707428e-09
2.593220338983050897e+05,2.331659976206879037e-09
2.644067796610169462e+05,2.203188076421724872e-09
2.694915254237288027e+05,4.020504817958681087e-09
2.745762711864407174e+05,3.478926258182468700e-09
2.796610169491525739e+05,3.471111620356737149e-09
2.847457627118644305e+05,3.438562101720776809e-09
2.898305084745762870e+05,3.433266115848709887e-09
2.949152542372881435e+05,3.403238801880092979e-09
3.000000000000000000e+05,3.158883821186009300e-09
