# Iterations, training_loss
0.000000000000000000e+00,4.058261708905774867e-07
8.131147540983606632e+03,1.509477165484440775e-08
1.626229508196721326e+04,3.779005997017748086e-09
2.439344262295082081e+04,2.068842874791698705e-09
3.252459016393442653e+04,1.423314244242135373e-09
4.065573770491803589e+04,1.084995315814296646e-09
4.878688524590164161e+04,8.767276349352925990e-10
5.691803278688524733e+04,7.354172271156755869e-10
6.504918032786885306e+04,6.335566515858204184e-10
7.318032786885245878e+04,5.564053107143251964e-10
8.131147540983607178e+04,4.959976318552605790e-10
8.944262295081967022e+04,4.473263703896890320e-10
9.757377049180328322e+04,4.074824089261852578e-10
1.057049180327868817e+05,3.741113807631535337e-10
1.138360655737704947e+05,3.456662178713543199e-10
1.219672131147540931e+05,3.213804500301620237e-10
1.300983606557377061e+05,3.003176318738809414e-10
1.382295081967213191e+05,2.817321098635972021e-10
1.463606557377049176e+05,2.654106379118559289e-10
1.544918032786885160e+05,2.509311647358458686e-10
1.626229508196721436e+05,2.377717189805395037e-10
1.707540983606557420e+05,2.260939074849588337e-10
1.788852459016393404e+05,2.154159350897799641e-10
1.870163934426229389e+05,2.057488207585222995e-10
1.951475409836065664e+05,1.968578494659922740e-10
2.032786885245901649e+05,1.887433959124606986e-10
2.114098360655737633e+05,1.057603865595169168e-10
2.195409836065573909e+05,1.033759189361660447e-10
2.276721311475409893e+05,1.011385836191536214e-10
2.358032786885245878e+05,6.861975571093026360e-11
2.439344262295081862e+05,6.764756116384162965e-11
2.520655737704918138e+05,5.117236495655319573e-11
2.601967213114754122e+05,4.126674349458347990e-11
2.683278688524590107e+05,3.482625646200609992e-11
2.764590163934426382e+05,3.022521816165024688e-11
2.845901639344262076e+05,2.421308986644277184e-11
2.927213114754098351e+05,1.881120433033789396e-11
3.008524590163934627e+05,1.545950693848663349e-11
3.089836065573770320e+05,1.249812232873015461e-11
3.171147540983606596e+05,1.012944155637240939e-11
3.252459016393442871e+05,8.512896117196522283e-12
3.333770491803278564e+05,6.784294046685568347e-12
3.415081967213114840e+05,5.531958138099701827e-12
3.496393442622951115e+05,4.439553759338910055e-12
3.577704918032786809e+05,3.618326775353675195e-12
3.659016393442623084e+05,2.899726032207228243e-12
3.740327868852458778e+05,2.347924372286813721e-12
3.821639344262295053e+05,1.825139431949063251e-12
3.902950819672131329e+05,1.480355118002596448e-12
3.984262295081967022e+05,1.189808451415585999e-12
4.065573770491803298e+05,9.585795698874299831e-13
4.146885245901639573e+05,7.732710955929422703e-13
4.228196721311475267e+05,6.354929061279379621e-13
4.309508196721311542e+05,4.956765792089867784e-13
4.390819672131147818e+05,4.085874976030023920e-13
4.472131147540983511e+05,3.074158495038753491e-13
4.553442622950819787e+05,8.285027525145594041e-11
4.634754098360656062e+05,8.144857704950325683e-11
4.716065573770491756e+05,7.991882849944786926e-11
4.797377049180328031e+05,7.856069961231781917e-11
4.878688524590163724e+05,7.723404554793589227e-11
4.960000000000000000e+05,7.602946050511150133e-11
