# Iterations, accuracy
0.000000000000000000e+00,8.587222099304199219e-01
5.217391304347826008e+03,8.572778105735778809e-01
1.043478260869565202e+04,8.563333153724670410e-01
1.565217391304347802e+04,8.556111454963684082e-01
2.086956521739130403e+04,8.558333516120910645e-01
2.608695652173912822e+04,8.556666970252990723e-01
3.130434782608695605e+04,8.554444313049316406e-01
3.652173913043478387e+04,8.550000190734863281e-01
4.173913043478260806e+04,8.551666736602783203e-01
4.695652173913043225e+04,8.548889160156250000e-01
5.217391304347825644e+04,8.550555706024169922e-01
5.739130434782608791e+04,8.561666607856750488e-01
6.260869565217391209e+04,8.555555939674377441e-01
6.782608695652174356e+04,8.551666736602783203e-01
7.304347826086956775e+04,8.554444313049316406e-01
7.826086956521739194e+04,8.546666502952575684e-01
8.347826086956521613e+04,8.553888797760009766e-01
8.869565217391304031e+04,8.551666736602783203e-01
9.391304347826086450e+04,8.560000061988830566e-01
9.913043478260868869e+04,8.547222614288330078e-01
1.043478260869565129e+05,8.555555939674377441e-01
1.095652173913043516e+05,8.557222485542297363e-01
1.147826086956521758e+05,8.548889160156250000e-01
1.200000000000000000e+05,8.554444313049316406e-01
