# Iterations, accuracy
0.000000000000000000e+00,7.148888707160949707e-01
7.666666666666666288e+02,7.200555801391601562e-01
1.533333333333333258e+03,7.232778072357177734e-01
2.300000000000000000e+03,7.260000109672546387e-01
3.066666666666666515e+03,7.281111478805541992e-01
3.833333333333333030e+03,7.297778129577636719e-01
4.600000000000000000e+03,7.312222123146057129e-01
5.366666666666666060e+03,7.331666946411132812e-01
6.133333333333333030e+03,7.336666584014892578e-01
6.900000000000000000e+03,7.347778081893920898e-01
7.666666666666666060e+03,7.356666922569274902e-01
8.433333333333332121e+03,7.365555763244628906e-01
9.200000000000000000e+03,7.371667027473449707e-01
9.966666666666666060e+03,7.372778058052062988e-01
1.073333333333333212e+04,7.369999885559082031e-01
1.150000000000000000e+04,7.370555400848388672e-01
1.226666666666666606e+04,7.375555634498596191e-01
1.303333333333333212e+04,7.373333573341369629e-01
1.380000000000000000e+04,7.372222542762756348e-01
1.456666666666666606e+04,7.375555634498596191e-01
1.533333333333333212e+04,7.373333573341369629e-01
1.610000000000000000e+04,7.372222542762756348e-01
1.686666666666666424e+04,7.382777929306030273e-01
1.763333333333333212e+04,7.379444241523742676e-01
1.840000000000000000e+04,7.383333444595336914e-01
1.916666666666666424e+04,7.379444241523742676e-01
1.993333333333333212e+04,7.376111149787902832e-01
2.070000000000000000e+04,7.381666898727416992e-01
2.146666666666666424e+04,7.375555634498596191e-01
2.223333333333333212e+04,7.380000352859497070e-01
2.300000000000000000e+04,7.379444241523742676e-01
2.376666666666666424e+04,7.380555868148803711e-01
2.453333333333333212e+04,7.380000352859497070e-01
2.530000000000000000e+04,7.373333573341369629e-01
2.606666666666666424e+04,7.372778058052062988e-01
2.683333333333333212e+04,7.383333444595336914e-01
2.760000000000000000e+04,7.378888726234436035e-01
2.836666666666666424e+04,7.382222414016723633e-01
2.913333333333333212e+04,7.380555868148803711e-01
2.990000000000000000e+04,7.382222414016723633e-01
3.066666666666666424e+04,7.377222180366516113e-01
3.143333333333333212e+04,7.381111383438110352e-01
3.220000000000000000e+04,7.378333210945129395e-01
3.296666666666666424e+04,7.378333210945129395e-01
3.373333333333332848e+04,7.376666665077209473e-01
3.450000000000000000e+04,7.377777695655822754e-01
