# Iterations, accuracy
0.000000000000000000e+00,6.083333492279052734e-01
5.217391304347826008e+03,6.076111197471618652e-01
1.043478260869565202e+04,6.058889031410217285e-01
1.565217391304347802e+04,6.033333539962768555e-01
2.086956521739130403e+04,6.027222275733947754e-01
2.608695652173912822e+04,6.019999980926513672e-01
3.130434782608695605e+04,6.021666526794433594e-01
3.652173913043478387e+04,6.016666889190673828e-01
4.173913043478260806e+04,6.008333563804626465e-01
4.695652173913043225e+04,6.011111140251159668e-01
5.217391304347825644e+04,6.006110906600952148e-01
5.739130434782608791e+04,6.008333563804626465e-01
6.260869565217391209e+04,6.002777814865112305e-01
6.782608695652174356e+04,5.997222065925598145e-01
7.304347826086956775e+04,5.995000004768371582e-01
7.826086956521739194e+04,5.995555520057678223e-01
8.347826086956521613e+04,5.995000004768371582e-01
8.869565217391304031e+04,5.996111035346984863e-01
9.391304347826086450e+04,5.992777943611145020e-01
9.913043478260868869e+04,5.988888740539550781e-01
1.043478260869565129e+05,5.995555520057678223e-01
1.095652173913043516e+05,5.993333458900451660e-01
1.147826086956521758e+05,5.989999771118164062e-01
1.200000000000000000e+05,5.986111164093017578e-01
