# Iterations, training_loss
0.000000000000000000e+00,2.026959694921970367e-02
5.084745762711864700e+03,7.954163476824760437e-03
1.016949152542372940e+04,6.036052014678716660e-03
1.525423728813559501e+04,5.819189362227916718e-03
2.033898305084745880e+04,4.175664391368627548e-03
2.542372881355932259e+04,3.283025929704308510e-03
3.050847457627119002e+04,3.093877341598272324e-03
3.559322033898305381e+04,2.554205711930990219e-03
4.067796610169491760e+04,2.340473001822829247e-03
4.576271186440678139e+04,2.260954119265079498e-03
5.084745762711864518e+04,2.068094676360487938e-03
5.593220338983050897e+04,2.069672569632530212e-03
6.101694915254238003e+04,1.920837792567908764e-03
6.610169491525423655e+04,1.987970201298594475e-03
7.118644067796610761e+04,1.754899974912405014e-03
7.627118644067796413e+04,1.754115684889256954e-03
8.135593220338983519e+04,1.726635498926043510e-03
8.644067796610170626e+04,1.634043874219059944e-03
9.152542372881356278e+04,1.623442396521568298e-03
9.661016949152543384e+04,1.543735270388424397e-03
1.016949152542372904e+05,1.520637772046029568e-03
1.067796610169491614e+05,1.513872295618057251e-03
1.118644067796610179e+05,1.510590664111077785e-03
1.169491525423728890e+05,1.505704596638679504e-03
1.220338983050847601e+05,1.505803084000945091e-03
1.271186440677966166e+05,1.501068123616278172e-03
1.322033898305084731e+05,1.403365866281092167e-03
1.372881355932203587e+05,1.403063884936273098e-03
1.423728813559322152e+05,1.307548722252249718e-03
1.474576271186440717e+05,1.302527496591210365e-03
1.525423728813559283e+05,1.301221665926277637e-03
1.576271186440678139e+05,1.210865797474980354e-03
1.627118644067796704e+05,1.202049781568348408e-03
1.677966101694915269e+05,1.201212522573769093e-03
1.728813559322034125e+05,1.200646045617759228e-03
1.779661016949152690e+05,1.200946397148072720e-03
1.830508474576271256e+05,1.200982602313160896e-03
1.881355932203389821e+05,1.203940599225461483e-03
1.932203389830508677e+05,1.202640938572585583e-03
1.983050847457627242e+05,1.202935236506164074e-03
2.033898305084745807e+05,1.202667248435318470e-03
2.084745762711864663e+05,1.203869585879147053e-03
2.135593220338983228e+05,1.203308464027941227e-03
2.186440677966101794e+05,1.200073515065014362e-03
2.237288135593220359e+05,1.202499959617853165e-03
2.288135593220339215e+05,1.201734296046197414e-03
2.338983050847457780e+05,1.200580620206892490e-03
2.389830508474576345e+05,1.200689817778766155e-03
2.440677966101695201e+05,1.200889935716986656e-03
2.491525423728813767e+05,1.200454658828675747e-03
2.542372881355932332e+05,1.200819038785994053e-03
2.593220338983050897e+05,1.205069362185895443e-03
2.644067796610169462e+05,1.200738595798611641e-03
2.694915254237288027e+05,1.200346741825342178e-03
2.745762711864407174e+05,1.200560596771538258e-03
2.796610169491525739e+05,1.200212514959275723e-03
2.847457627118644305e+05,1.201078412123024464e-03
2.898305084745762870e+05,1.200163154862821102e-03
2.949152542372881435e+05,1.200011000037193298e-03
3.000000000000000000e+05,1.200797036290168762e-03
