# Iterations, accuracy
0.000000000000000000e+00,8.555555939674377441e-01
5.217391304347826008e+03,8.542777895927429199e-01
1.043478260869565202e+04,8.517222404479980469e-01
1.565217391304347802e+04,8.516666889190673828e-01
2.086956521739130403e+04,8.518333435058593750e-01
2.608695652173912822e+04,8.515000343322753906e-01
3.130434782608695605e+04,8.515555858612060547e-01
3.652173913043478387e+04,8.514444828033447266e-01
4.173913043478260806e+04,8.514444828033447266e-01
4.695652173913043225e+04,8.517777919769287109e-01
5.217391304347825644e+04,8.513888716697692871e-01
5.739130434782608791e+04,8.507778048515319824e-01
6.260869565217391209e+04,8.508333563804626465e-01
6.782608695652174356e+04,8.509444594383239746e-01
7.304347826086956775e+04,8.505555391311645508e-01
7.826086956521739194e+04,8.504999876022338867e-01
8.347826086956521613e+04,8.503333330154418945e-01
8.869565217391304031e+04,8.502222299575805664e-01
9.391304347826086450e+04,8.504444360733032227e-01
9.913043478260868869e+04,8.503888845443725586e-01
1.043478260869565129e+05,8.501666784286499023e-01
1.095652173913043516e+05,8.500555753707885742e-01
1.147826086956521758e+05,8.498333692550659180e-01
1.200000000000000000e+05,8.502222299575805664e-01
