# Iterations, training_loss
0.000000000000000000e+00,1.318129012361168861e-03
1.935483870967741950e+03,6.983226921875029802e-05
3.870967741935483900e+03,1.776575300027616322e-05
5.806451612903225396e+03,1.057770623447140679e-05
7.741935483870967801e+03,1.506647458882071078e-05
9.677419354838710206e+03,5.128910743223968893e-06
1.161290322580645079e+04,6.327230153146956582e-07
1.354838709677419320e+04,5.953271511316415854e-07
1.548387096774193560e+04,3.804880748248251621e-07
1.741935483870967801e+04,2.298948089674013318e-07
1.935483870967742041e+04,1.088711343300019507e-07
2.129032258064516282e+04,5.116384471648416365e-08
2.322580645161290158e+04,3.279761529029201483e-08
2.516129032258064399e+04,2.089097606017276121e-08
2.709677419354838639e+04,1.485683842616936090e-08
2.903225806451612880e+04,1.146264061446800042e-08
3.096774193548387120e+04,9.215034069143257511e-09
3.290322580645161361e+04,7.688276681960815040e-09
3.483870967741935601e+04,6.594647494750915939e-09
3.677419354838709842e+04,5.772827105232636313e-09
3.870967741935484082e+04,5.134090486080822302e-09
4.064516129032258323e+04,4.623747607013228844e-09
4.258064516129032563e+04,4.206196280165386270e-09
4.451612903225806804e+04,3.857644426119577474e-09
4.645161290322580317e+04,3.562785844124505275e-09
4.838709677419354557e+04,3.309673424212178361e-09
5.032258064516128798e+04,3.090458777776916577e-09
5.225806451612903038e+04,2.217225070211270577e-09
5.419354838709677279e+04,2.045031477493353123e-09
5.612903225806451519e+04,1.710531494225620008e-09
5.806451612903225760e+04,1.764420831662505407e-09
6.000000000000000000e+04,1.515573111454671107e-09
