# Iterations, training_loss
0.000000000000000000e+00,1.515423605269461405e-06
8.333333333333333940e+03,1.127135575984539173e-07
1.666666666666666788e+04,7.580045924271416879e-09
2.500000000000000000e+04,2.873276894188592223e-10
3.333333333333333576e+04,6.021796394861667068e-10
4.166666666666667152e+04,5.927153212681446348e-10
5.000000000000000000e+04,4.979615608746712496e-10
5.833333333333333576e+04,5.022118276798437364e-10
6.666666666666667152e+04,3.689350491775655883e-10
7.500000000000000000e+04,4.029804268057546324e-10
8.333333333333334303e+04,3.184103536391091893e-10
9.166666666666667152e+04,3.033348572323291137e-10
1.000000000000000000e+05,2.876180960065255476e-10
1.083333333333333430e+05,2.611987848233354725e-10
1.166666666666666715e+05,2.392797626704634695e-10
1.250000000000000146e+05,2.206967525397729446e-10
1.333333333333333430e+05,2.048402836241081104e-10
1.416666666666666861e+05,1.910940572447117347e-10
1.500000000000000000e+05,1.791099490944247918e-10
1.583333333333333430e+05,1.685567935227894054e-10
1.666666666666666861e+05,1.565922669310992887e-10
1.750000000000000000e+05,1.458115572727791687e-10
1.833333333333333430e+05,1.362327195497670118e-10
1.916666666666666861e+05,1.276743294420512598e-10
2.000000000000000000e+05,1.100007029908312006e-10
