# Iterations, training_loss
0.000000000000000000e+00,6.459333002567291260e-02
1.923076923076923094e+03,4.157019406557083130e-02
3.846153846153846189e+03,2.072074078023433685e-02
5.769230769230769511e+03,1.780188642442226410e-02
7.692307692307692378e+03,9.982921183109283447e-03
9.615384615384615245e+03,6.221366114914417267e-03
1.153846153846153902e+04,5.286315921694040298e-03
1.346153846153846098e+04,9.390937164425849915e-03
1.538461538461538476e+04,3.111682133749127388e-03
1.730769230769230853e+04,2.474786713719367981e-03
1.923076923076923049e+04,1.907448284327983856e-03
2.115384615384615245e+04,1.670067897066473961e-03
2.307692307692307804e+04,1.536743831820785999e-03
2.500000000000000000e+04,1.627867110073566437e-03
2.692307692307692196e+04,1.451480900868773460e-03
2.884615384615384755e+04,9.859101846814155579e-04
3.076923076923076951e+04,9.816891979426145554e-04
3.269230769230769147e+04,2.312185242772102356e-02
3.461538461538461706e+04,7.518109632655978203e-04
3.653846153846153902e+04,6.168147665448486805e-04
3.846153846153846098e+04,5.559571436606347561e-04
4.038461538461538294e+04,1.097250380553305149e-03
4.230769230769230489e+04,4.207542806398123503e-04
4.423076923076923413e+04,6.862638401798903942e-04
4.615384615384615608e+04,3.755578072741627693e-04
4.807692307692307804e+04,3.103213093709200621e-04
5.000000000000000000e+04,6.057100836187601089e-04
5.192307692307692196e+04,5.421775858849287033e-04
5.384615384615384392e+04,3.092500008642673492e-02
5.576923076923077315e+04,3.116334788501262665e-02
5.769230769230769511e+04,2.786328271031379700e-02
5.961538461538461706e+04,2.536630199756473303e-04
6.153846153846153902e+04,2.156138798454776406e-04
6.346153846153846098e+04,2.231309335911646485e-04
6.538461538461538294e+04,1.749710208969190717e-04
6.730769230769231217e+04,1.941917143994942307e-04
6.923076923076923413e+04,1.947264245245605707e-04
7.115384615384615608e+04,5.000000000000000000e-01
7.307692307692307804e+04,5.000000000000000000e-01
7.500000000000000000e+04,5.000000000000000000e-01
