# Iterations, accuracy
0.000000000000000000e+00,7.770000100135803223e-01
7.692307692307692832e+02,7.820000648498535156e-01
1.538461538461538566e+03,7.815000414848327637e-01
2.307692307692307622e+03,7.830000519752502441e-01
3.076923076923077133e+03,7.810000181198120117e-01
3.846153846153846644e+03,7.840000391006469727e-01
4.615384615384615245e+03,7.850000262260437012e-01
5.384615384615384755e+03,7.875000238418579102e-01
6.153846153846154266e+03,7.880000472068786621e-01
6.923076923076923777e+03,7.880000472068786621e-01
7.692307692307693287e+03,7.885000109672546387e-01
8.461538461538462798e+03,7.880000472068786621e-01
9.230769230769230489e+03,7.865000367164611816e-01
1.000000000000000000e+04,7.870000600814819336e-01
1.076923076923076951e+04,7.880000472068786621e-01
1.153846153846153902e+04,7.885000109672546387e-01
1.230769230769230853e+04,7.895000576972961426e-01
1.307692307692307804e+04,7.895000576972961426e-01
1.384615384615384755e+04,7.895000576972961426e-01
1.461538461538461706e+04,7.895000576972961426e-01
1.538461538461538657e+04,7.900000214576721191e-01
1.615384615384615427e+04,7.895000576972961426e-01
1.692307692307692560e+04,7.925000190734863281e-01
1.769230769230769511e+04,7.885000109672546387e-01
1.846153846153846098e+04,7.875000238418579102e-01
1.923076923076923049e+04,7.875000238418579102e-01
2.000000000000000000e+04,7.885000109672546387e-01
2.076923076923076951e+04,7.905000448226928711e-01
2.153846153846153902e+04,7.890000343322753906e-01
2.230769230769230853e+04,7.890000343322753906e-01
2.307692307692307804e+04,7.880000472068786621e-01
2.384615384615384755e+04,7.885000109672546387e-01
2.461538461538461706e+04,7.885000109672546387e-01
2.538461538461538657e+04,7.895000576972961426e-01
2.615384615384615608e+04,7.900000214576721191e-01
2.692307692307692560e+04,7.900000214576721191e-01
2.769230769230769511e+04,7.890000343322753906e-01
2.846153846153846462e+04,7.890000343322753906e-01
2.923076923076923413e+04,7.880000472068786621e-01
3.000000000000000000e+04,7.880000472068786621e-01
