# Iterations, training_loss
0.000000000000000000e+00,8.813145756721496582e-02
7.692307692307692832e+02,6.311748176813125610e-02
1.538461538461538566e+03,4.484789818525314331e-02
2.307692307692307622e+03,3.096769377589225769e-02
3.076923076923077133e+03,2.400714531540870667e-02
3.846153846153846644e+03,2.244876883924007416e-02
4.615384615384615245e+03,2.120155282318592072e-02
5.384615384615384755e+03,1.779814064502716064e-02
6.153846153846154266e+03,1.313361059874296188e-02
6.923076923076923777e+03,9.577988646924495697e-03
7.692307692307693287e+03,9.115266613662242889e-03
8.461538461538462798e+03,9.715273976325988770e-03
9.230769230769230489e+03,8.341848850250244141e-03
1.000000000000000000e+04,5.371673032641410828e-03
1.076923076923076951e+04,5.616224370896816254e-03
1.153846153846153902e+04,6.504436954855918884e-03
1.230769230769230853e+04,3.818041877821087837e-03
1.307692307692307804e+04,3.785719629377126694e-03
1.384615384615384755e+04,4.185132682323455811e-03
1.461538461538461706e+04,4.156570881605148315e-03
1.538461538461538657e+04,3.612043568864464760e-03
1.615384615384615427e+04,3.521809354424476624e-03
1.692307692307692560e+04,5.823025945574045181e-03
1.769230769230769511e+04,1.833360991440713406e-03
1.846153846153846098e+04,1.897217123769223690e-03
1.923076923076923049e+04,1.753350836224853992e-03
2.000000000000000000e+04,1.426399219781160355e-03
2.076923076923076951e+04,1.313279266469180584e-03
2.153846153846153902e+04,1.248195883817970753e-03
2.230769230769230853e+04,1.186691690236330032e-03
2.307692307692307804e+04,1.115344115532934666e-03
2.384615384615384755e+04,1.463135704398155212e-03
2.461538461538461706e+04,1.466582412831485271e-03
2.538461538461538657e+04,8.985471213236451149e-04
2.615384615384615608e+04,8.454006165266036987e-04
2.692307692307692560e+04,8.039239910431206226e-04
2.769230769230769511e+04,1.018767477944493294e-03
2.846153846153846462e+04,7.416825392283499241e-04
2.923076923076923413e+04,6.813258514739573002e-04
3.000000000000000000e+04,5.911372136324644089e-04
