# n, training_loss
0.000000000000000000e+00,2.833874821662902832e-01
1.000166694449074889e+01,2.464694529771804810e-01
2.000333388898149778e+01,2.386095821857452393e-01
3.000500083347224489e+01,2.323869615793228149e-01
4.000666777796299556e+01,2.284943163394927979e-01
5.000833472245374622e+01,2.251367121934890747e-01
6.001000166694448978e+01,2.222612500190734863e-01
7.001166861143524045e+01,2.196711599826812744e-01
8.001333555592599112e+01,2.172470390796661377e-01
9.001500250041674178e+01,2.150406241416931152e-01
1.000166694449074924e+02,2.129329442977905273e-01
1.100183363893982431e+02,2.109348475933074951e-01
1.200200033338889796e+02,2.090150862932205200e-01
1.300216702783797302e+02,2.071682810783386230e-01
1.400233372228704809e+02,2.053660154342651367e-01
1.500250041673612316e+02,2.035930603742599487e-01
1.600266711118519822e+02,2.018576860427856445e-01
1.700283380563427329e+02,2.001524716615676880e-01
1.800300050008334836e+02,1.984803527593612671e-01
1.900316719453242342e+02,1.968359202146530151e-01
2.000333388898149849e+02,1.952008605003356934e-01
2.100350058343057356e+02,1.936036795377731323e-01
2.200366727787964862e+02,1.920357346534729004e-01
2.300383397232872369e+02,1.904963701963424683e-01
2.400400066677779591e+02,1.889917999505996704e-01
2.500416736122687098e+02,1.875179260969161987e-01
2.600433405567594605e+02,1.860653311014175415e-01
2.700450075012502111e+02,1.846302300691604614e-01
2.800466744457409618e+02,1.832088381052017212e-01
2.900483413902317125e+02,1.817967891693115234e-01
3.000500083347224631e+02,1.803987622261047363e-01
3.100516752792132138e+02,1.790148317813873291e-01
3.200533422237039645e+02,1.776439547538757324e-01
3.300550091681947151e+02,1.762927770614624023e-01
3.400566761126854658e+02,1.749590486288070679e-01
3.500583430571762165e+02,1.736418157815933228e-01
3.600600100016669671e+02,1.723367869853973389e-01
3.700616769461577178e+02,1.710447072982788086e-01
3.800633438906484685e+02,1.697657257318496704e-01
3.900650108351392191e+02,1.684971302747726440e-01
4.000666777796299698e+02,1.672403365373611450e-01
4.100683447241207205e+02,1.659954339265823364e-01
4.200700116686114711e+02,1.647629737854003906e-01
4.300716786131022218e+02,1.635450571775436401e-01
4.400733455575929725e+02,1.623400598764419556e-01
4.500750125020837231e+02,1.611478775739669800e-01
4.600766794465744738e+02,1.599651873111724854e-01
4.700783463910652245e+02,1.587920188903808594e-01
4.800800133355559183e+02,1.576275378465652466e-01
4.900816802800466689e+02,1.564712673425674438e-01
5.000833472245374196e+02,1.553255021572113037e-01
5.100850141690281703e+02,1.541910171508789062e-01
5.200866811135189209e+02,1.530678868293762207e-01
5.300883480580097284e+02,1.519560962915420532e-01
5.400900150025004223e+02,1.508552581071853638e-01
5.500916819469912298e+02,1.497661620378494263e-01
5.600933488914819236e+02,1.486879736185073853e-01
5.700950158359727311e+02,1.476183533668518066e-01
5.800966827804634249e+02,1.465590894222259521e-01
5.900983497249542324e+02,1.455086171627044678e-01
6.001000166694449263e+02,1.444660127162933350e-01
6.101016836139357338e+02,1.434313654899597168e-01
6.201033505584264276e+02,1.424048990011215210e-01
6.301050175029172351e+02,1.413881480693817139e-01
6.401066844474079289e+02,1.403806507587432861e-01
6.501083513918986228e+02,1.393811851739883423e-01
6.601100183363894303e+02,1.383897513151168823e-01
6.701116852808801241e+02,1.374063938856124878e-01
6.801133522253709316e+02,1.364305019378662109e-01
6.901150191698616254e+02,1.354640871286392212e-01
7.001166861143524329e+02,1.345080584287643433e-01
7.101183530588431267e+02,1.335608512163162231e-01
7.201200200033339343e+02,1.326238662004470825e-01
7.301216869478246281e+02,1.316959261894226074e-01
7.401233538923154356e+02,1.307770311832427979e-01
7.501250208368061294e+02,1.298668980598449707e-01
7.601266877812969369e+02,1.289673149585723877e-01
7.701283547257876307e+02,1.280715465545654297e-01
7.801300216702784383e+02,1.271888464689254761e-01
7.901316886147691321e+02,1.263072341680526733e-01
8.001333555592599396e+02,1.254453063011169434e-01
8.101350225037506334e+02,1.245784237980842590e-01
8.201366894482414409e+02,1.237383559346199036e-01
8.301383563927321347e+02,1.228955686092376709e-01
8.401400233372229422e+02,1.220696046948432922e-01
8.501416902817136361e+02,1.212599501013755798e-01
8.601433572262044436e+02,1.204415261745452881e-01
8.701450241706951374e+02,1.196518689393997192e-01
8.801466911151859449e+02,1.188540756702423096e-01
8.901483580596766387e+02,1.180866584181785583e-01
9.001500250041674462e+02,1.173108443617820740e-01
9.101516919486581401e+02,1.165406480431556702e-01
9.201533588931489476e+02,1.158002391457557678e-01
9.301550258376396414e+02,1.150473728775978088e-01
9.401566927821304489e+02,1.143149882555007935e-01
9.501583597266211427e+02,1.135951727628707886e-01
9.601600266711118365e+02,1.128642261028289795e-01
9.701616936156026441e+02,1.121693179011344910e-01
9.801633605600933379e+02,1.114623472094535828e-01
9.901650275045841454e+02,1.107685714960098267e-01
1.000166694449074839e+03,1.101041734218597412e-01
1.010168361393565647e+03,1.094124615192413330e-01
1.020170028338056341e+03,1.087422072887420654e-01
1.030171695282547034e+03,1.080996394157409668e-01
1.040173362227037842e+03,1.074289605021476746e-01
1.050175029171528649e+03,1.067886948585510254e-01
1.060176696116019457e+03,1.061565279960632324e-01
1.070178363060510037e+03,1.055102571845054626e-01
1.080180030005000845e+03,1.048956364393234253e-01
1.090181696949491652e+03,1.042678132653236389e-01
1.100183363893982460e+03,1.036631017923355103e-01
1.110185030838473040e+03,1.030648052692413330e-01
1.120186697782963847e+03,1.024462506175041199e-01
1.130188364727454655e+03,1.018680781126022339e-01
1.140190031671945462e+03,1.012743860483169556e-01
1.150191698616436042e+03,1.006843522191047668e-01
1.160193365560926850e+03,1.001288890838623047e-01
1.170195032505417657e+03,9.954043477773666382e-02
1.180196699449908465e+03,9.898489713668823242e-02
1.190198366394399045e+03,9.843041747808456421e-02
1.200200033338889853e+03,9.786427766084671021e-02
1.210201700283380660e+03,9.733381867408752441e-02
1.220203367227871468e+03,9.677694737911224365e-02
1.230205034172362048e+03,9.625116735696792603e-02
1.240206701116852855e+03,9.572182595729827881e-02
1.250208368061343663e+03,9.517839550971984863e-02
1.260210035005834470e+03,9.467812627553939819e-02
1.270211701950325050e+03,9.414048492908477783e-02
1.280213368894815858e+03,9.364435821771621704e-02
1.290215035839306665e+03,9.314021468162536621e-02
1.300216702783797246e+03,9.262025356292724609e-02
1.310218369728288053e+03,9.213762730360031128e-02
